task,method,info,algorithm,q,contrast,block_days,n,delta,relative_pct,ci_low,ci_high
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.0012523731321727803,-0.04559232062750499,-0.00659580011876434,0.0033702996483167013
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.0012523731321727803,-0.04559232062750499,-0.005837704335821578,0.002898124025421706
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.010995591979195906,-0.8563896340550494,-0.02456475748408501,0.003716532228796598
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.010995591979195906,-0.8563896340550494,-0.023764459484040473,0.0013022835180071116
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.0027311092733794235,-0.0958324585891529,-0.03390803597348082,0.029562210647714467
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.0027311092733794235,-0.0958324585891529,-0.032401762760916865,0.03198976808579928
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.001575236208965133,-0.03855850318523144,-0.01370090940900023,0.014938116773598884
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.001575236208965133,-0.03855850318523144,-0.014709864442322305,0.015008665561711465
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.011703412695214147,-0.645277853106133,-0.034305057385717964,0.011196590098202237
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.011703412695214147,-0.645277853106133,-0.033990406085496666,0.012862567871303335
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.030817381979872716,-0.7809513440957327,-0.06172767410131623,-0.0008856246171016977
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.030817381979872716,-0.7809513440957327,-0.06336431541465888,0.002709792342042846
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.0012669033064076664,-0.06519598142149441,-0.001910457342050965,-0.0007128299104737898
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.0012669033064076664,-0.06519598142149441,-0.0017543666522195538,-0.0008367501281366716
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0029336356107917934,0.07254548778290096,-0.0002590705887934002,0.006487495326337572
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0029336356107917934,0.07254548778290096,0.000751172034974502,0.0050796583407533135
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0015290257293296217,0.07247377730298457,-0.014402584946137676,0.01851452163883432
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0015290257293296217,0.07247377730298457,-0.011644885692394268,0.016912460100508134
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.03591145563201407,0.8686484227405481,0.004652503076106087,0.06804621739331629
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.03591145563201407,0.8686484227405481,0.008974594804947781,0.06373075936666085
