month,method,feature,bin,n,residual_mean_bp,cuts
2025-10,joint_shrunk,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_shrunk,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_shrunk,m,4,337,7.0778151245132355,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_shrunk,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_shrunk,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_shrunk,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_shrunk,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_shrunk,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-11,sequential_ols,m,3,131,0.5456203646807803,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,sequential_ols,m,4,189,-1.6259996747750454,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,sequential_ols,g,0,59,-2.8553079513630166,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,sequential_ols,g,1,135,-2.2681442138444705,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,sequential_ols,g,2,30,0.20707443182564494,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,sequential_ols,g,3,50,2.5270349816410094,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,sequential_ols,g,4,46,2.3100214174630493,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_ols,m,3,131,0.5453685163139294,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_ols,m,4,189,-1.6269871706389163,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]"
2025-11,joint_ols,g,0,59,-2.856318794373899,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_ols,g,1,135,-2.2690331554117718,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_ols,g,2,30,0.2061587714704558,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_ols,g,3,50,2.526597247443371,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-11,joint_ols,g,4,46,2.310225211276884,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
