definition,h,learner,seed,sample,minimum_gap_bp,block_days,n,premium_n,discount_n,days,outcome,estimate,lo,hi,bootstrap_valid,p
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,numeraire,0.2965349543180344,0.05089369323185751,0.5356542569030528,1.0,0.0165
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,global_control,-0.03588452247256173,-0.22781519221606913,0.1309434538848933,1.0,0.6725
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,total,7.106308967071234,3.977733994652295,10.456909183084228,1.0,0.0005
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,dominance,-14.818706046230991,-51.04391577937601,17.241086023225915,1.0,0.3965
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,local,-2.1266177297736193,-39.46248342862488,31.816128876362395,1.0,0.8945
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,basket_price,6.946049137147971,-32.62304605792616,49.61672985176982,1.0,0.7175
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,numeraire,0.09168157494575396,-0.23333819755226312,0.4478277733849377,1.0,0.571
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,global_control,-0.15968684848100345,-0.752118809585863,0.3967480129874623,1.0,0.5975
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,total,4.751426133839557,-3.3770401796015728,12.261520634370864,1.0,0.228
EQ,12,linear,20260926,2026-01,5,5,77,18,59,20,dominance,-9.072666866921587,-89.2665248461772,64.53933502743368,1.0,0.7975
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,local,-2.2488209899573466,-15.931821553106358,11.558254767429956,1.0,0.7505
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,basket_price,10.945612204217783,-3.083296819410527,25.384325438592587,1.0,0.133
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,numeraire,0.22429589084205276,-0.08197207979898896,0.48486093319310025,1.0,0.1235
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,global_control,0.02639528642632653,-0.04714829089523492,0.0991835565674125,1.0,0.466
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,total,8.947482391529197,4.424732250898621,14.139734909486558,1.0,0.0005
EQ,12,linear,20260926,without_2026-01,5,5,241,96,145,56,dominance,-13.194433194175131,-40.574712465169334,14.435959165887354,1.0,0.363
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,local,23.429088882618437,8.26211268964187,36.487466997427326,1.0,0.0045
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,basket_price,-15.751712646903938,-29.8899888283915,1.5809282239796643,1.0,0.0565
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,numeraire,-0.031101487740891415,-0.4236250493439092,0.28877956988334563,1.0,0.8685
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,global_control,0.02721216423668426,-0.1880553665047954,0.19903044976357043,1.0,0.772
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,total,7.673486912211013,2.659599549547911,14.803154769697471,1.0,0.021
EQ,12,linear,20260926,2026-02,5,5,80,38,42,20,dominance,39.18080152952238,7.239273025569404,65.95492282121671,1.0,0.0125
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,local,-11.414059014365995,-27.200362612624595,4.79258672921691,1.0,0.1815
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,basket_price,19.356895762983577,1.5637433003010264,35.439224247098345,1.0,0.0235
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,numeraire,0.277526283089896,-0.0063120606765633604,0.5383743223320465,1.0,0.0465
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,global_control,-0.027610761744077672,-0.19731668839886915,0.14353950428079018,1.0,0.742
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,total,8.192752269963675,2.919805307107163,13.51788498650612,1.0,0.002
EQ,12,linear,20260926,without_2026-02,5,5,238,76,162,56,dominance,-30.770954777349584,-62.99061145858625,2.584116125067991,1.0,0.063
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,local,-32.94098829200067,-64.12680416996983,-1.5199815118049624,1.0,0.0395
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,basket_price,40.58840075778518,10.179798480565344,71.96182001648639,1.0,0.005
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,numeraire,0.7898934270709611,0.25960556853256356,1.3098320716346725,1.0,0.005
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,global_control,0.0008065899282497283,-0.07543939043737403,0.0739915273907286,1.0,0.976
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,total,8.438112482783593,4.688578250694315,11.263573288375076,1.0,0.0005
EQ,12,linear,20260926,2026-03,5,5,77,24,53,13,dominance,-73.52938904978586,-136.06241439263366,-12.226895662359853,1.0,0.02
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,local,8.762700711776553,-3.846290704444039,21.942569515072098,1.0,0.1845
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,basket_price,-0.8092811394243642,-16.37309479049888,14.022045982501442,1.0,0.9185
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,numeraire,-0.016236017879489813,-0.2711270208514509,0.1899751179728053,1.0,0.898
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,global_control,-0.018140030116934144,-0.20930332840290108,0.1595661861394425,1.0,0.8495
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,total,7.919043524356349,2.5161719499542246,13.584237801068035,1.0,0.006
EQ,12,linear,20260926,without_2026-03,5,5,241,90,151,63,dominance,9.571981851200915,-17.079971592525272,37.724002737458115,1.0,0.506
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,local,-23.762059936748436,-46.48141281484025,-3.331705415380342,1.0,0.03
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,basket_price,34.58024692842279,12.394148700171398,56.774969504127135,1.0,0.003
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,numeraire,0.3214106898300406,-0.028140575813206815,0.6916058299833283,1.0,0.0835
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,global_control,-0.28750500134297774,-0.42638446643355404,-0.16720100229515011,1.0,0.0005
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,total,10.852092680161576,3.7405671712582147,18.78279859148038,1.0,0.004
EQ,12,linear,20260926,common_path,5,5,146,50,96,72,dominance,-58.342306865171224,-102.23684277592366,-16.660205063311942,1.0,0.0105
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,local,1.455300369588795,-2.867614180339299,5.79421929727631,1.0,0.486
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,basket_price,5.9742072764211045,-0.3360881201484935,12.03883648673172,1.0,0.0555
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,numeraire,0.030245622617139985,-0.008304234345376764,0.07150244089258855,1.0,0.1415
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,global_control,-0.00036609775429915587,-0.05259030459162575,0.05470515432032444,1.0,0.99
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,total,7.459387170872919,1.988888935444658,13.292912977955757,1.0,0.0105
PCA,1,forest20,20260926,common_path,5,5,146,50,96,72,dominance,-4.51890690683231,-13.160293008060316,4.758413446169948,1.0,0.3125
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,local,1.4496919658152765,-2.907726006374678,5.960672936356389,1.0,0.4945
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,basket_price,6.24409465102437,-0.17278969433141628,12.403256453562852,1.0,0.0525
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,numeraire,0.0274326211588332,-0.012269838727149894,0.06969504820900248,1.0,0.192
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,global_control,0.002048150631415699,-0.04854850290561254,0.0571640412720697,1.0,0.938
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,total,7.723267388630066,2.1679057197283127,13.632718489240778,1.0,0.0085
PCA,1,forest20,20260927,common_path,5,5,146,50,96,72,dominance,-4.7944026852090955,-13.489742290253265,4.639352304192668,1.0,0.297
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,local,1.305253704849098,-3.1816014958637315,5.814212316580025,1.0,0.5435
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,basket_price,6.115616536636837,0.025519813578735225,11.663157166482907,1.0,0.0415
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,numeraire,0.03203021827211092,-0.006361758859793969,0.073671651803703,1.0,0.121
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,global_control,0.0036621851170244987,-0.04859803450755293,0.058285495785636326,1.0,0.8885
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,total,7.456562644875263,2.1870553315870955,12.71452260179016,1.0,0.0055
PCA,1,forest40,20260926,common_path,5,5,146,50,96,72,dominance,-4.8103628317877405,-13.386723812530432,4.434618233131093,1.0,0.2825
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,local,1.3280095193713894,-3.1883243130204355,5.955925396737898,1.0,0.5475
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,basket_price,6.067128099857379,-0.08063867117212727,11.689235088806651,1.0,0.045
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,numeraire,0.03286387176329005,-0.006151235138045332,0.07431523136501553,1.0,0.1125
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,global_control,0.004485379763847448,-0.04864742569966866,0.06048770152355786,1.0,0.8625
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,total,7.4324868707560885,2.1509241990164694,12.855952846687027,1.0,0.0065
PCA,1,forest40,20260927,common_path,5,5,146,50,96,72,dominance,-4.739118580485991,-13.465184159427796,4.612673366268867,1.0,0.291
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,local,4.019004935871751,-0.8198631085495552,9.241201884960663,1.0,0.105
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,basket_price,6.7582913291912625,-0.49840843849075944,14.029294052531723,1.0,0.073
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,numeraire,0.023635235473557826,-0.01772242833266356,0.06749627652900614,1.0,0.2735
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,global_control,0.02780155610339827,-0.020102323746352936,0.07915335314340786,1.0,0.2685
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,total,10.82873305664003,4.147866682050662,18.310766306288517,1.0,0.003
PCA,1,linear,20260926,common_path,5,5,146,50,96,72,dominance,-2.7392863933195137,-11.991600479641583,8.072521326880155,1.0,0.5955
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,local,-3.6805004393392973,-13.744978567749156,6.420407992534473,1.0,0.488
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,basket_price,5.320476542826465,-4.403286182640043,14.192629168159138,1.0,0.2745
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,numeraire,0.06915589247627373,-0.1246605111424325,0.28584693240426784,1.0,0.53
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,global_control,-0.056971189659730075,-0.2016956243601428,0.07684880679439508,1.0,0.4245
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,total,1.652160806303785,-2.8534969274509834,5.966339854549859,1.0,0.4735
PCA,6,forest20,20260926,common_path,5,5,146,50,96,72,dominance,-9.000976982165763,-27.246498732334366,10.355492059001703,1.0,0.3585
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,local,-3.6145918515767987,-13.702527102988672,6.51676211216031,1.0,0.494
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,basket_price,5.220153466058147,-4.495535911803054,14.128600116553727,1.0,0.283
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,numeraire,0.07121641586058339,-0.12297123582524085,0.28870397289969973,1.0,0.518
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,global_control,-0.0635583849098408,-0.20791171982789725,0.07131955704803578,1.0,0.3655
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,total,1.6132196454321472,-2.8651511911083545,5.876689871631312,1.0,0.478
PCA,6,forest20,20260927,common_path,5,5,146,50,96,72,dominance,-8.834745317634944,-27.16475274729336,10.435022399122717,1.0,0.37
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,local,-5.375315509442308,-15.854217416726161,5.136274651913004,1.0,0.3225
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,basket_price,6.893310339057363,-3.17985503394379,16.325904222997373,1.0,0.169
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,numeraire,0.09107557181785104,-0.10582231388439717,0.31215036648904415,1.0,0.411
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,global_control,-0.04822725624287972,-0.19582963392434888,0.08431558374885445,1.0,0.505
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,total,1.5608431451900746,-2.7552446010248794,5.609711357110711,1.0,0.482
PCA,6,forest40,20260926,common_path,5,5,146,50,96,72,dominance,-12.26862584849967,-31.162484707711876,7.716163825567471,1.0,0.2345
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,local,-4.692999942975641,-15.075599663985134,5.7816957378655935,1.0,0.3875
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,basket_price,6.29033025769824,-3.652555678528245,15.621344338709152,1.0,0.2025
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,numeraire,0.08478284096648192,-0.11292629839902332,0.30477212556590033,1.0,0.443
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,global_control,-0.051707663980103166,-0.19662507487903175,0.08013343885251673,1.0,0.471
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,total,1.6304054917090307,-2.644540140408956,5.691788994227307,1.0,0.46
PCA,6,forest40,20260927,common_path,5,5,146,50,96,72,dominance,-10.983330200673885,-29.888812189105987,8.886063049598892,1.0,0.279
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,local,-3.911759558297748,-14.884072858747484,6.81007289933982,1.0,0.477
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,basket_price,10.232442027897248,-1.9007162317440465,21.577804493296096,1.0,0.0825
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,numeraire,0.021234912636830375,-0.18077857511078643,0.2484273413608057,1.0,0.8615
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,global_control,-0.05594543182004373,-0.19492489340729305,0.06688663594112743,1.0,0.409
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,total,6.285971950416317,0.8186089622248175,12.851652457951687,1.0,0.038
PCA,6,linear,20260926,common_path,5,5,146,50,96,72,dominance,-14.144201586194999,-35.50363442519401,8.206513441342738,1.0,0.1975
PCA,12,forest20,20260926,full,5,1,317,114,203,76,local,-0.658023254580956,-15.71814447265965,15.42778100218212,1.0,0.9395
PCA,12,forest20,20260926,full,5,1,317,114,203,76,basket_price,4.508545665745898,-12.257691828321782,20.120693662100628,1.0,0.592
PCA,12,forest20,20260926,full,5,1,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,full,5,1,317,114,203,76,numeraire,0.11504749775705826,-0.17286414736799297,0.38239313055540314,1.0,0.416
PCA,12,forest20,20260926,full,5,1,317,114,203,76,global_control,-0.04453318498447845,-0.17911588291055236,0.09688025097023026,1.0,0.5135
PCA,12,forest20,20260926,full,5,1,317,114,203,76,total,3.9210367239379718,0.3738003360257867,7.573320334976554,1.0,0.031
PCA,12,forest20,20260926,full,5,1,317,114,203,76,dominance,-5.1665689203268546,-35.49479465023726,27.579246286089077,1.0,0.754
PCA,12,forest20,20260926,full,5,5,317,114,203,76,local,-0.658023254580956,-13.730393550772865,11.180295770354228,1.0,0.9135
PCA,12,forest20,20260926,full,5,5,317,114,203,76,basket_price,4.508545665745898,-7.471504466585923,17.66927008365222,1.0,0.466
PCA,12,forest20,20260926,full,5,5,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,full,5,5,317,114,203,76,numeraire,0.11504749775705826,-0.10903911255969312,0.3144008762217429,1.0,0.2765
PCA,12,forest20,20260926,full,5,5,317,114,203,76,global_control,-0.04453318498447845,-0.16551292426461783,0.07411643937037245,1.0,0.476
PCA,12,forest20,20260926,full,5,5,317,114,203,76,total,3.9210367239379718,1.239497769181576,6.1939075787230635,1.0,0.0035
PCA,12,forest20,20260926,full,5,5,317,114,203,76,dominance,-5.1665689203268546,-31.072061727375093,18.49692866808239,1.0,0.6595
PCA,12,forest20,20260926,full,5,10,317,114,203,76,local,-0.658023254580956,-10.300555949050802,8.589310444937631,1.0,0.8895
PCA,12,forest20,20260926,full,5,10,317,114,203,76,basket_price,4.508545665745898,-4.854222950146149,14.102793998541939,1.0,0.337
PCA,12,forest20,20260926,full,5,10,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,full,5,10,317,114,203,76,numeraire,0.11504749775705826,-0.06730966873262484,0.26943382953696227,1.0,0.1865
PCA,12,forest20,20260926,full,5,10,317,114,203,76,global_control,-0.04453318498447845,-0.14501698406368058,0.04863873409496959,1.0,0.383
PCA,12,forest20,20260926,full,5,10,317,114,203,76,total,3.9210367239379718,1.3889566792180619,6.127730505854519,1.0,0.0025
PCA,12,forest20,20260926,full,5,10,317,114,203,76,dominance,-5.1665689203268546,-24.124053881012088,13.109744014921313,1.0,0.5965
PCA,12,forest20,20260926,full,0,5,509,186,323,78,local,0.4105911659532001,-9.805022861924169,10.2505180191748,1.0,0.9415
PCA,12,forest20,20260926,full,0,5,509,186,323,78,basket_price,3.4878211602154807,-6.9363861359926275,14.22018409530767,1.0,0.5215
PCA,12,forest20,20260926,full,0,5,509,186,323,78,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,full,0,5,509,186,323,78,numeraire,0.03630681464702831,-0.12991667610924637,0.18420164604850167,1.0,0.66
PCA,12,forest20,20260926,full,0,5,509,186,323,78,global_control,0.0016969062870733403,-0.1506660962258112,0.1308715547453334,1.0,0.9745
PCA,12,forest20,20260926,full,0,5,509,186,323,78,total,3.936416047102888,2.2566964618296605,5.626267490897315,1.0,0.0005
PCA,12,forest20,20260926,full,0,5,509,186,323,78,dominance,-3.077229994262281,-24.05357375486134,17.287871940780377,1.0,0.768
PCA,12,forest20,20260926,full,10,5,173,59,114,66,local,-6.820522614752969,-26.394557415237035,10.766126173410195,1.0,0.477
PCA,12,forest20,20260926,full,10,5,173,59,114,66,basket_price,9.671084162539676,-6.662072619048737,27.280616341495367,1.0,0.2675
PCA,12,forest20,20260926,full,10,5,173,59,114,66,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,full,10,5,173,59,114,66,numeraire,0.1853380692784579,-0.1112814479212719,0.4554382048295742,1.0,0.1965
PCA,12,forest20,20260926,full,10,5,173,59,114,66,global_control,-0.05339483862447211,-0.21163059467035336,0.0846314674988601,1.0,0.452
PCA,12,forest20,20260926,full,10,5,173,59,114,66,total,2.9825047784410357,-1.7378386213994077,7.368602062676835,1.0,0.2085
PCA,12,forest20,20260926,full,10,5,173,59,114,66,dominance,-16.49160677729264,-53.69209649020017,17.22748075616649,1.0,0.356
PCA,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,local,-13.89772805881253,-33.0401260546721,3.5166726165509026,1.0,0.1425
