horizon,variant,information,fold,candidate,kind,score,n
6,own_scale,B,2026-01,15,qrf,1.6708202723713326,610
6,own_scale,B,2026-01,16,qrf,1.6353187579910753,610
6,own_scale,B,2026-01,17,qrf,1.6729053695229001,610
6,own_scale,B,2026-01,18,qrf,1.938152882695187,610
6,own_scale,B,2026-01,19,qrf,1.922302439879666,610
6,own_scale,B,2026-01,20,qrf,2.0489216142359363,610
6,own_scale,B,2026-01,21,qrf,1.674526357119714,610
6,own_scale,B,2026-01,22,qrf,1.6503061374014243,610
6,own_scale,B,2026-01,23,qrf,1.6839867531201838,610
6,own_scale,B,2026-01,24,boosting,1.8276484803207904,610
6,own_scale,B,2026-01,25,boosting,1.8181193601345362,610
6,own_scale,B,2026-01,26,boosting,1.9361621578788217,610
6,own_scale,B,2026-01,27,boosting,1.6544175592072878,610
6,own_scale,B,2026-01,28,boosting,1.627620095864167,610
6,own_scale,B,2026-01,29,boosting,1.646430486973939,610
6,own_scale,B,2026-01,30,boosting,1.8727423879989868,610
6,own_scale,B,2026-01,31,boosting,1.8477033499338262,610
6,own_scale,B,2026-01,32,boosting,1.9752186594194352,610
6,own_scale,B,2026-01,33,boosting,1.659231236558427,610
6,own_scale,B,2026-01,34,boosting,1.6685161310823506,610
6,own_scale,B,2026-01,35,boosting,1.6730110738904223,610
6,own_scale,B,2026-01,36,threshold,1.8467300601016754,610
6,own_scale,B,2026-01,37,threshold,1.809732207485758,610
6,own_scale,B,2026-01,38,threshold,1.803124448139342,610
6,own_scale,B,2026-01,39,threshold,1.8558207895342869,610
6,own_scale,B,2026-01,40,threshold,1.8412296980792104,610
6,own_scale,B,2026-01,41,threshold,1.830082321182278,610
6,own_scale,B,2026-01,42,threshold,1.846730060101667,610
6,own_scale,B,2026-01,43,threshold,1.7635948619391817,610
6,own_scale,B,2026-01,44,threshold,1.6981971299660614,610
6,own_scale,B,2026-01,45,threshold,1.8558207895342929,610
6,own_scale,B,2026-01,46,threshold,1.7821354580782964,610
6,own_scale,B,2026-01,47,threshold,1.6856522666567217,610
6,own_scale,B,2026-01,48,threshold,1.9881475464637353,610
6,own_scale,B,2026-01,49,threshold,1.868637808631384,610
6,own_scale,B,2026-01,50,threshold,1.8797516620297394,610
6,own_scale,B,2026-01,51,threshold,2.420713927656453,610
6,own_scale,B,2026-01,52,threshold,2.153703826864421,610
6,own_scale,B,2026-01,53,threshold,1.964714854201741,610
6,own_scale,B,2026-01,54,threshold,1.9881475464637341,610
6,own_scale,B,2026-01,55,threshold,1.930671942677988,610
6,own_scale,B,2026-01,56,threshold,1.73267419114005,610
6,own_scale,B,2026-01,57,threshold,2.4207139276564447,610
6,own_scale,B,2026-01,58,threshold,2.7754195669616744,610
6,own_scale,B,2026-01,59,threshold,2.7152322380504086,610
6,own_scale,B,2026-02,0,linear,1.9911205804938923,569
6,own_scale,B,2026-02,1,linear,2.1135094602735394,569
6,own_scale,B,2026-02,2,linear,2.208543137182837,569
6,own_scale,B,2026-02,3,linear,1.9911205804938907,569
6,own_scale,B,2026-02,4,linear,2.0218464064271084,569
6,own_scale,B,2026-02,5,linear,1.9408464682853008,569
6,own_scale,B,2026-02,6,linear,1.9604072559626808,569
6,own_scale,B,2026-02,7,linear,1.9429942943905933,569
6,own_scale,B,2026-02,8,linear,2.1575831508655527,569
6,own_scale,B,2026-02,9,linear,1.9604072559626815,569
6,own_scale,B,2026-02,10,linear,1.8925401849458927,569
6,own_scale,B,2026-02,11,linear,1.8889298073561234,569
6,own_scale,B,2026-02,12,qrf,2.047678483159777,569
6,own_scale,B,2026-02,13,qrf,2.029301272554867,569
6,own_scale,B,2026-02,14,qrf,2.1885490251538093,569
6,own_scale,B,2026-02,15,qrf,1.7567465919227747,569
6,own_scale,B,2026-02,16,qrf,1.728367094148719,569
6,own_scale,B,2026-02,17,qrf,1.7411486504087936,569
6,own_scale,B,2026-02,18,qrf,2.125328986147581,569
6,own_scale,B,2026-02,19,qrf,2.100555711987557,569
6,own_scale,B,2026-02,20,qrf,2.3422636512107413,569
6,own_scale,B,2026-02,21,qrf,1.7926482943859356,569
6,own_scale,B,2026-02,22,qrf,1.7809789630310304,569
6,own_scale,B,2026-02,23,qrf,1.7882068437320782,569
6,own_scale,B,2026-02,24,boosting,1.9335301409938397,569
6,own_scale,B,2026-02,25,boosting,1.9320257034787365,569
6,own_scale,B,2026-02,26,boosting,2.0827610425714256,569
6,own_scale,B,2026-02,27,boosting,1.7553657922185577,569
6,own_scale,B,2026-02,28,boosting,1.738272919430385,569
6,own_scale,B,2026-02,29,boosting,1.7469282957433379,569
6,own_scale,B,2026-02,30,boosting,1.9813416354446403,569
6,own_scale,B,2026-02,31,boosting,1.9826317887578921,569
6,own_scale,B,2026-02,32,boosting,2.1403630631922987,569
6,own_scale,B,2026-02,33,boosting,1.7862220122642338,569
6,own_scale,B,2026-02,34,boosting,1.7814774881074464,569
6,own_scale,B,2026-02,35,boosting,1.766071321655802,569
6,own_scale,B,2026-02,36,threshold,1.9617174199228269,569
6,own_scale,B,2026-02,37,threshold,1.9199448973845488,569
6,own_scale,B,2026-02,38,threshold,1.9074666260183066,569
6,own_scale,B,2026-02,39,threshold,1.9397242313418133,569
6,own_scale,B,2026-02,40,threshold,1.9230292147110135,569
6,own_scale,B,2026-02,41,threshold,1.9479061092121375,569
6,own_scale,B,2026-02,42,threshold,1.9617174199228173,569
6,own_scale,B,2026-02,43,threshold,1.8810235246887443,569
6,own_scale,B,2026-02,44,threshold,1.810157236026638,569
6,own_scale,B,2026-02,45,threshold,1.939724231341821,569
6,own_scale,B,2026-02,46,threshold,1.8838683768732203,569
6,own_scale,B,2026-02,47,threshold,1.8160007365885336,569
6,own_scale,B,2026-02,48,threshold,2.20338863475931,569
6,own_scale,B,2026-02,49,threshold,2.02997628825814,569
6,own_scale,B,2026-02,50,threshold,1.9862353872660097,569
6,own_scale,B,2026-02,51,threshold,2.567651879676697,569
6,own_scale,B,2026-02,52,threshold,2.296475130113312,569
6,own_scale,B,2026-02,53,threshold,2.0997286334131906,569
6,own_scale,B,2026-02,54,threshold,2.2033886347593086,569
6,own_scale,B,2026-02,55,threshold,2.061218846641713,569
6,own_scale,B,2026-02,56,threshold,1.883093062522136,569
6,own_scale,B,2026-02,57,threshold,2.5676518796766876,569
6,own_scale,B,2026-02,58,threshold,2.9530444725716474,569
6,own_scale,B,2026-02,59,threshold,2.890034862865513,569
6,own_scale,B,2026-03,0,linear,1.9212733320703792,569
6,own_scale,B,2026-03,1,linear,2.0658207489331124,569
6,own_scale,B,2026-03,2,linear,2.123228307895274,569
6,own_scale,B,2026-03,3,linear,1.921273332070378,569
6,own_scale,B,2026-03,4,linear,1.966800850998748,569
6,own_scale,B,2026-03,5,linear,2.007234975625869,569
6,own_scale,B,2026-03,6,linear,1.938445558446735,569
6,own_scale,B,2026-03,7,linear,1.8757218537822689,569
6,own_scale,B,2026-03,8,linear,2.077937121007176,569
6,own_scale,B,2026-03,9,linear,1.938445558446735,569
6,own_scale,B,2026-03,10,linear,1.8414950817599485,569
6,own_scale,B,2026-03,11,linear,1.9705293480279105,569
6,own_scale,B,2026-03,12,qrf,2.03287956576437,569
6,own_scale,B,2026-03,13,qrf,2.0087710447884812,569
6,own_scale,B,2026-03,14,qrf,2.1860580633390185,569
6,own_scale,B,2026-03,15,qrf,1.784408560648133,569
6,own_scale,B,2026-03,16,qrf,1.7772210618898816,569
6,own_scale,B,2026-03,17,qrf,1.7895900269306926,569
6,own_scale,B,2026-03,18,qrf,2.1172345572182163,569
6,own_scale,B,2026-03,19,qrf,2.094725469433946,569
6,own_scale,B,2026-03,20,qrf,2.37384012771728,569
6,own_scale,B,2026-03,21,qrf,1.8325514706051849,569
6,own_scale,B,2026-03,22,qrf,1.8370025790534572,569
6,own_scale,B,2026-03,23,qrf,1.8618803717753327,569
6,own_scale,B,2026-03,24,boosting,1.8887387384593848,569
6,own_scale,B,2026-03,25,boosting,1.8963552142044697,569
6,own_scale,B,2026-03,26,boosting,2.0576224010692092,569
6,own_scale,B,2026-03,27,boosting,1.850480066386476,569
6,own_scale,B,2026-03,28,boosting,1.8252793101444589,569
6,own_scale,B,2026-03,29,boosting,1.8266250019670778,569
6,own_scale,B,2026-03,30,boosting,1.9209622842723708,569
6,own_scale,B,2026-03,31,boosting,1.9242054370254258,569
6,own_scale,B,2026-03,32,boosting,2.119978706637505,569
6,own_scale,B,2026-03,33,boosting,1.8762231372230058,569
6,own_scale,B,2026-03,34,boosting,1.9140905941836721,569
6,own_scale,B,2026-03,35,boosting,1.878170154588528,569
6,own_scale,B,2026-03,36,threshold,1.8917262440505296,569
6,own_scale,B,2026-03,37,threshold,1.9036425533209236,569
6,own_scale,B,2026-03,38,threshold,1.92804466827015,569
6,own_scale,B,2026-03,39,threshold,1.883920710160951,569
6,own_scale,B,2026-03,40,threshold,1.9192528437692968,569
6,own_scale,B,2026-03,41,threshold,1.930426567770462,569
6,own_scale,B,2026-03,42,threshold,1.8917262440504745,569
6,own_scale,B,2026-03,43,threshold,1.876472874469731,569
6,own_scale,B,2026-03,44,threshold,1.8078342103422274,569
6,own_scale,B,2026-03,45,threshold,1.8839207101609516,569
6,own_scale,B,2026-03,46,threshold,1.8790378627516715,569
6,own_scale,B,2026-03,47,threshold,1.8284591791797513,569
6,own_scale,B,2026-03,48,threshold,2.1623233242400044,569
6,own_scale,B,2026-03,49,threshold,1.9977808212719783,569
6,own_scale,B,2026-03,50,threshold,1.8997197116507023,569
6,own_scale,B,2026-03,51,threshold,2.5787775901521113,569
6,own_scale,B,2026-03,52,threshold,2.301615834120778,569
6,own_scale,B,2026-03,53,threshold,2.0878870062122505,569
6,own_scale,B,2026-03,54,threshold,2.1623233242400035,569
6,own_scale,B,2026-03,55,threshold,2.0174121518744914,569
6,own_scale,B,2026-03,56,threshold,1.8875084552122094,569
6,own_scale,B,2026-03,57,threshold,2.5787775901521037,569
6,own_scale,B,2026-03,58,threshold,2.9687333790290467,569
6,own_scale,B,2026-03,59,threshold,2.8873741681519216,569
6,own_scale,F,2025-12,0,linear,1.486497811754993,630
6,own_scale,F,2025-12,1,linear,1.4454727296572436,630
6,own_scale,F,2025-12,2,linear,1.4417929054377454,630
6,own_scale,F,2025-12,3,linear,1.486497811754995,630
6,own_scale,F,2025-12,4,linear,1.430242774599111,630
6,own_scale,F,2025-12,5,linear,1.3731872042813082,630
6,own_scale,F,2025-12,6,linear,1.4179096384982004,630
6,own_scale,F,2025-12,7,linear,1.4205617619745894,630
6,own_scale,F,2025-12,8,linear,1.4443854985280333,630
6,own_scale,F,2025-12,9,linear,1.4179096384981988,630
6,own_scale,F,2025-12,10,linear,1.4071971039843691,630
6,own_scale,F,2025-12,11,linear,1.3654801875710003,630
6,own_scale,F,2025-12,12,qrf,1.4244865274012912,630
6,own_scale,F,2025-12,13,qrf,1.4118070936088232,630
6,own_scale,F,2025-12,14,qrf,1.4285408728331663,630
6,own_scale,F,2025-12,15,qrf,1.389352430700455,630
6,own_scale,F,2025-12,16,qrf,1.3596240333275198,630
6,own_scale,F,2025-12,17,qrf,1.391104081534185,630
6,own_scale,F,2025-12,18,qrf,1.4187049391597724,630
6,own_scale,F,2025-12,19,qrf,1.4118224350501476,630
6,own_scale,F,2025-12,20,qrf,1.4286901427099423,630
6,own_scale,F,2025-12,21,qrf,1.3924095558041654,630
6,own_scale,F,2025-12,22,qrf,1.353943817942207,630
6,own_scale,F,2025-12,23,qrf,1.3969189918533533,630
6,own_scale,F,2025-12,24,boosting,1.4274917184577827,630
6,own_scale,F,2025-12,25,boosting,1.427048552681208,630
6,own_scale,F,2025-12,26,boosting,1.4280490066311757,630
6,own_scale,F,2025-12,27,boosting,1.4015285441861427,630
6,own_scale,F,2025-12,28,boosting,1.3867954933024245,630
6,own_scale,F,2025-12,29,boosting,1.404787245591523,630
6,own_scale,F,2025-12,30,boosting,1.4375692429151425,630
6,own_scale,F,2025-12,31,boosting,1.4306358118287326,630
6,own_scale,F,2025-12,32,boosting,1.4229296660944597,630
6,own_scale,F,2025-12,33,boosting,1.4062984750730438,630
6,own_scale,F,2025-12,34,boosting,1.4072529190596255,630
6,own_scale,F,2025-12,35,boosting,1.4244661550462019,630
6,own_scale,F,2025-12,36,threshold,1.6885560337194283,630
6,own_scale,F,2025-12,37,threshold,1.5424838778116405,630
6,own_scale,F,2025-12,38,threshold,1.4508435220226288,630
6,own_scale,F,2025-12,39,threshold,1.4939122247414613,630
6,own_scale,F,2025-12,40,threshold,1.5018363023726957,630
6,own_scale,F,2025-12,41,threshold,1.4627589068998563,630
6,own_scale,F,2025-12,42,threshold,1.6885560337194296,630
6,own_scale,F,2025-12,43,threshold,1.547880430142482,630
6,own_scale,F,2025-12,44,threshold,1.386631710080908,630
6,own_scale,F,2025-12,45,threshold,1.4939122247414574,630
6,own_scale,F,2025-12,46,threshold,1.4750150143415308,630
6,own_scale,F,2025-12,47,threshold,1.4040358365945296,630
6,own_scale,F,2025-12,48,threshold,1.8675225864867766,630
6,own_scale,F,2025-12,49,threshold,1.6104968628525662,630
6,own_scale,F,2025-12,50,threshold,1.4896554851373534,630
6,own_scale,F,2025-12,51,threshold,1.6962761188334916,630
6,own_scale,F,2025-12,52,threshold,1.5318666182524983,630
6,own_scale,F,2025-12,53,threshold,1.477334050258025,630
6,own_scale,F,2025-12,54,threshold,1.8675225864867682,630
6,own_scale,F,2025-12,55,threshold,1.693902333891658,630
6,own_scale,F,2025-12,56,threshold,1.403799942012986,630
6,own_scale,F,2025-12,57,threshold,1.6962761188334814,630
6,own_scale,F,2025-12,58,threshold,1.5436390193090948,630
6,own_scale,F,2025-12,59,threshold,1.431384498561568,630
6,own_scale,F,2026-01,0,linear,1.8408150877661862,610
6,own_scale,F,2026-01,1,linear,2.0212370687471686,610
6,own_scale,F,2026-01,2,linear,2.0872042324180735,610
6,own_scale,F,2026-01,3,linear,1.8408150877661869,610
6,own_scale,F,2026-01,4,linear,1.8995412360294697,610
6,own_scale,F,2026-01,5,linear,1.7387102044748004,610
6,own_scale,F,2026-01,6,linear,1.75505536972369,610
6,own_scale,F,2026-01,7,linear,1.768852437388145,610
6,own_scale,F,2026-01,8,linear,2.0153685245114974,610
6,own_scale,F,2026-01,9,linear,1.755055369723688,610
6,own_scale,F,2026-01,10,linear,1.7290859749761573,610
6,own_scale,F,2026-01,11,linear,1.6637245726936443,610
6,own_scale,F,2026-01,12,qrf,1.89926575329658,610
6,own_scale,F,2026-01,13,qrf,1.8691409055752566,610
6,own_scale,F,2026-01,14,qrf,1.9980795391253083,610
6,own_scale,F,2026-01,15,qrf,1.6700553412320143,610
6,own_scale,F,2026-01,16,qrf,1.635616269985979,610
6,own_scale,F,2026-01,17,qrf,1.6759964128542693,610
6,own_scale,F,2026-01,18,qrf,1.9326769112315494,610
6,own_scale,F,2026-01,19,qrf,1.9116895228762245,610
6,own_scale,F,2026-01,20,qrf,2.052314210353412,610
6,own_scale,F,2026-01,21,qrf,1.671471543348193,610
6,own_scale,F,2026-01,22,qrf,1.6324730045738607,610
6,own_scale,F,2026-01,23,qrf,1.677011299772655,610
6,own_scale,F,2026-01,24,boosting,1.8316007284923,610
6,own_scale,F,2026-01,25,boosting,1.8564844186673566,610
6,own_scale,F,2026-01,26,boosting,1.9512266530982758,610
6,own_scale,F,2026-01,27,boosting,1.662657048275491,610
6,own_scale,F,2026-01,28,boosting,1.6362866752922267,610
6,own_scale,F,2026-01,29,boosting,1.6693785683313518,610
6,own_scale,F,2026-01,30,boosting,1.8931584778314532,610
6,own_scale,F,2026-01,31,boosting,1.8600987135388296,610
6,own_scale,F,2026-01,32,boosting,1.949057490871513,610
6,own_scale,F,2026-01,33,boosting,1.656884277761922,610
6,own_scale,F,2026-01,34,boosting,1.637007786478136,610
6,own_scale,F,2026-01,35,boosting,1.6689053390598585,610
6,own_scale,F,2026-01,36,threshold,2.044490132574153,610
6,own_scale,F,2026-01,37,threshold,1.8919234900312076,610
6,own_scale,F,2026-01,38,threshold,1.8333453169811298,610
6,own_scale,F,2026-01,39,threshold,2.907313120982754,610
6,own_scale,F,2026-01,40,threshold,1.8696761935105273,610
6,own_scale,F,2026-01,41,threshold,1.8470436370964316,610
6,own_scale,F,2026-01,42,threshold,2.0444901325741403,610
6,own_scale,F,2026-01,43,threshold,1.8892608405291618,610
6,own_scale,F,2026-01,44,threshold,1.67772322496696,610
6,own_scale,F,2026-01,45,threshold,2.9073131209827485,610
6,own_scale,F,2026-01,46,threshold,1.7895853399924724,610
6,own_scale,F,2026-01,47,threshold,1.6972027437077464,610
6,own_scale,F,2026-01,48,threshold,2.355031859372019,610
6,own_scale,F,2026-01,49,threshold,1.9979462800392098,610
6,own_scale,F,2026-01,50,threshold,1.8515763298865753,610
6,own_scale,F,2026-01,51,threshold,2.35016953732809,610
6,own_scale,F,2026-01,52,threshold,2.0065750273646987,610
6,own_scale,F,2026-01,53,threshold,1.806726085678461,610
6,own_scale,F,2026-01,54,threshold,2.355031859372006,610
6,own_scale,F,2026-01,55,threshold,2.0706857885216206,610
6,own_scale,F,2026-01,56,threshold,1.7250012237123686,610
6,own_scale,F,2026-01,57,threshold,2.3501695373280596,610
6,own_scale,F,2026-01,58,threshold,2.206089873436548,610
6,own_scale,F,2026-01,59,threshold,2.3424291231097922,610
6,own_scale,F,2026-02,0,linear,1.981648730806575,569
6,own_scale,F,2026-02,1,linear,2.145834904770883,569
6,own_scale,F,2026-02,2,linear,2.2094478641594435,569
6,own_scale,F,2026-02,3,linear,1.9816487308065762,569
6,own_scale,F,2026-02,4,linear,2.0404943498700248,569
6,own_scale,F,2026-02,5,linear,1.9408464682853008,569
6,own_scale,F,2026-02,6,linear,1.9514776990822842,569
6,own_scale,F,2026-02,7,linear,1.9403099261348247,569
6,own_scale,F,2026-02,8,linear,2.1575831508655527,569
6,own_scale,F,2026-02,9,linear,1.9514776990822842,569
6,own_scale,F,2026-02,10,linear,1.9104488250321596,569
6,own_scale,F,2026-02,11,linear,1.8889298073561234,569
6,own_scale,F,2026-02,12,qrf,2.0742847344432267,569
6,own_scale,F,2026-02,13,qrf,2.048091716043149,569
6,own_scale,F,2026-02,14,qrf,2.2176576704913606,569
6,own_scale,F,2026-02,15,qrf,1.7632247119945204,569
6,own_scale,F,2026-02,16,qrf,1.7271437286570157,569
6,own_scale,F,2026-02,17,qrf,1.751260352476791,569
6,own_scale,F,2026-02,18,qrf,2.1386809092926744,569
6,own_scale,F,2026-02,19,qrf,2.111097470678772,569
6,own_scale,F,2026-02,20,qrf,2.37066811273422,569
6,own_scale,F,2026-02,21,qrf,1.7865694900176814,569
6,own_scale,F,2026-02,22,qrf,1.7578046107007932,569
6,own_scale,F,2026-02,23,qrf,1.78758938752117,569
6,own_scale,F,2026-02,24,boosting,1.951729997890354,569
6,own_scale,F,2026-02,25,boosting,1.9843629678196206,569
6,own_scale,F,2026-02,26,boosting,2.116301952403305,569
6,own_scale,F,2026-02,27,boosting,1.762063997060381,569
6,own_scale,F,2026-02,28,boosting,1.7296731764204372,569
6,own_scale,F,2026-02,29,boosting,1.7612456228285536,569
6,own_scale,F,2026-02,30,boosting,2.019865298306703,569
6,own_scale,F,2026-02,31,boosting,1.995702990235576,569
6,own_scale,F,2026-02,32,boosting,2.1286782359905745,569
6,own_scale,F,2026-02,33,boosting,1.7908272539728811,569
6,own_scale,F,2026-02,34,boosting,1.766920499738896,569
6,own_scale,F,2026-02,35,boosting,1.7786484534703975,569
6,own_scale,F,2026-02,36,threshold,2.108424923307883,569
6,own_scale,F,2026-02,37,threshold,2.0537762245154383,569
6,own_scale,F,2026-02,38,threshold,1.969694785911572,569
6,own_scale,F,2026-02,39,threshold,3.1130754146162505,569
6,own_scale,F,2026-02,40,threshold,1.9809258456975944,569
6,own_scale,F,2026-02,41,threshold,1.9912790903348125,569
6,own_scale,F,2026-02,42,threshold,2.108424923307871,569
6,own_scale,F,2026-02,43,threshold,2.017626921219323,569
6,own_scale,F,2026-02,44,threshold,1.8147487068176225,569
6,own_scale,F,2026-02,45,threshold,3.113075414616246,569
6,own_scale,F,2026-02,46,threshold,1.8938978752250077,569
6,own_scale,F,2026-02,47,threshold,1.8201195013090785,569
6,own_scale,F,2026-02,48,threshold,2.4293343104205096,569
6,own_scale,F,2026-02,49,threshold,2.0937283498299952,569
6,own_scale,F,2026-02,50,threshold,1.9713267012855524,569
6,own_scale,F,2026-02,51,threshold,2.4527274539154362,569
6,own_scale,F,2026-02,52,threshold,2.126207139027175,569
6,own_scale,F,2026-02,53,threshold,1.9553704581208007,569
6,own_scale,F,2026-02,54,threshold,2.4293343104204923,569
