sample,horizon,variant,information,strategy,calibration,state,bin,fold,n,loss_bp,below_rate
native,1,own_scale,F,ml_selected,raw,e_change1,0,2025-12,115,1.2897114317404874,0.09565217391304348
native,1,own_scale,F,ml_selected,raw,e_change1,0,2026-01,116,1.3671178577923206,0.16379310344827586
native,1,own_scale,F,ml_selected,raw,e_change1,0,2026-02,121,1.9232082260937933,0.1652892561983471
native,1,own_scale,F,ml_selected,raw,e_change1,0,2026-03,78,2.037608483813248,0.2692307692307692
native,1,own_scale,F,ml_selected,raw,e_change1,1,all,226,1.9457210311509963,0.1902654867256637
native,1,own_scale,F,ml_selected,raw,e_change1,1,2025-12,62,2.1107911553697822,0.16129032258064516
native,1,own_scale,F,ml_selected,raw,e_change1,1,2026-01,71,1.430602140579861,0.18309859154929578
native,1,own_scale,F,ml_selected,raw,e_change1,1,2026-02,43,2.3572378161941048,0.3023255813953488
native,1,own_scale,F,ml_selected,raw,e_change1,1,2026-03,50,2.1185984665936415,0.14
native,1,own_scale,F,ml_selected,raw,e_change1,2,all,432,1.781753152510692,0.20601851851851852
native,1,own_scale,F,ml_selected,raw,e_change1,2,2025-12,136,1.7214210569302877,0.21323529411764705
native,1,own_scale,F,ml_selected,raw,e_change1,2,2026-01,107,1.502665286054035,0.22429906542056074
native,1,own_scale,F,ml_selected,raw,e_change1,2,2026-02,116,2.107747853024664,0.20689655172413793
native,1,own_scale,F,ml_selected,raw,e_change1,2,2026-03,73,1.7852076929240686,0.1643835616438356
native,1,own_scale,F,ml_selected,raw,e_rms72,0,all,16,1.4908637495648835,0.25
native,1,own_scale,F,ml_selected,raw,e_rms72,0,2026-01,16,1.4908637495648835,0.25
native,1,own_scale,F,ml_selected,raw,e_rms72,1,all,123,1.3533726600216993,0.1951219512195122
native,1,own_scale,F,ml_selected,raw,e_rms72,1,2025-12,9,1.3369887148158055,0.3333333333333333
native,1,own_scale,F,ml_selected,raw,e_rms72,1,2026-01,114,1.3546661293800595,0.18421052631578946
native,1,own_scale,F,ml_selected,raw,e_rms72,2,all,949,1.809985037932439,0.18440463645943098
native,1,own_scale,F,ml_selected,raw,e_rms72,2,2025-12,304,1.6489020776061167,0.15460526315789475
native,1,own_scale,F,ml_selected,raw,e_rms72,2,2026-01,164,1.479621038722538,0.18902439024390244
native,1,own_scale,F,ml_selected,raw,e_rms72,2,2026-02,280,2.0663149014448448,0.20357142857142857
native,1,own_scale,F,ml_selected,raw,e_rms72,2,2026-03,201,1.9660872967690173,0.19900497512437812
native,1,own_scale,F,qrf,raw,e_now,0,all,519,1.6934793546124156,0.15028901734104047
native,1,own_scale,F,qrf,raw,e_now,0,2025-12,139,1.7708176826212314,0.11510791366906475
native,1,own_scale,F,qrf,raw,e_now,0,2026-01,160,1.3304866831569913,0.175
native,1,own_scale,F,qrf,raw,e_now,0,2026-02,117,2.0393426628960203,0.1452991452991453
native,1,own_scale,F,qrf,raw,e_now,0,2026-03,103,1.7601084106363063,0.1650485436893204
native,1,own_scale,F,qrf,raw,e_now,1,all,248,1.7635311352664653,0.24193548387096775
native,1,own_scale,F,qrf,raw,e_now,1,2025-12,69,1.3570282259464854,0.2028985507246377
native,1,own_scale,F,qrf,raw,e_now,1,2026-01,73,1.44317504399639,0.1780821917808219
native,1,own_scale,F,qrf,raw,e_now,1,2026-02,60,2.23864563007682,0.3333333333333333
native,1,own_scale,F,qrf,raw,e_now,1,2026-03,46,2.2619621291180483,0.2826086956521739
native,1,own_scale,F,qrf,raw,e_now,2,all,321,1.8433736809459962,0.20249221183800623
native,1,own_scale,F,qrf,raw,e_now,2,2025-12,105,1.6525764242946956,0.19047619047619047
native,1,own_scale,F,qrf,raw,e_now,2,2026-01,61,1.6838354356722305,0.2459016393442623
native,1,own_scale,F,qrf,raw,e_now,2,2026-02,103,1.9965664372923582,0.1941747572815534
native,1,own_scale,F,qrf,raw,e_now,2,2026-03,52,2.11234850799236,0.19230769230769232
native,1,own_scale,F,qrf,raw,e_change1,0,all,430,1.624521263369413,0.16511627906976745
native,1,own_scale,F,qrf,raw,e_change1,0,2025-12,115,1.2897114317404874,0.09565217391304348
native,1,own_scale,F,qrf,raw,e_change1,0,2026-01,116,1.3671178577923206,0.16379310344827586
native,1,own_scale,F,qrf,raw,e_change1,0,2026-02,121,1.9232082260937933,0.1652892561983471
native,1,own_scale,F,qrf,raw,e_change1,0,2026-03,78,2.037608483813248,0.2692307692307692
native,1,own_scale,F,qrf,raw,e_change1,1,all,226,1.9457210311509963,0.1902654867256637
native,1,own_scale,F,qrf,raw,e_change1,1,2025-12,62,2.1107911553697822,0.16129032258064516
native,1,own_scale,F,qrf,raw,e_change1,1,2026-01,71,1.430602140579861,0.18309859154929578
native,1,own_scale,F,qrf,raw,e_change1,1,2026-02,43,2.3572378161941048,0.3023255813953488
native,1,own_scale,F,qrf,raw,e_change1,1,2026-03,50,2.1185984665936415,0.14
native,1,own_scale,F,qrf,raw,e_change1,2,all,432,1.781753152510692,0.20601851851851852
native,1,own_scale,F,qrf,raw,e_change1,2,2025-12,136,1.7214210569302877,0.21323529411764705
native,1,own_scale,F,qrf,raw,e_change1,2,2026-01,107,1.502665286054035,0.22429906542056074
native,1,own_scale,F,qrf,raw,e_change1,2,2026-02,116,2.107747853024664,0.20689655172413793
native,1,own_scale,F,qrf,raw,e_change1,2,2026-03,73,1.7852076929240686,0.1643835616438356
native,1,own_scale,F,qrf,raw,e_rms72,0,all,16,1.4908637495648835,0.25
native,1,own_scale,F,qrf,raw,e_rms72,0,2026-01,16,1.4908637495648835,0.25
native,1,own_scale,F,qrf,raw,e_rms72,1,all,123,1.3533726600216993,0.1951219512195122
native,1,own_scale,F,qrf,raw,e_rms72,1,2025-12,9,1.3369887148158055,0.3333333333333333
native,1,own_scale,F,qrf,raw,e_rms72,1,2026-01,114,1.3546661293800595,0.18421052631578946
native,1,own_scale,F,qrf,raw,e_rms72,2,all,949,1.809985037932439,0.18440463645943098
native,1,own_scale,F,qrf,raw,e_rms72,2,2025-12,304,1.6489020776061167,0.15460526315789475
native,1,own_scale,F,qrf,raw,e_rms72,2,2026-01,164,1.479621038722538,0.18902439024390244
native,1,own_scale,F,qrf,raw,e_rms72,2,2026-02,280,2.0663149014448448,0.20357142857142857
native,1,own_scale,F,qrf,raw,e_rms72,2,2026-03,201,1.9660872967690173,0.19900497512437812
native,1,own_scale,F,threshold,raw,e_now,0,all,519,1.8045370678719577,0.1579961464354528
native,1,own_scale,F,threshold,raw,e_now,0,2025-12,139,2.100296399533853,0.1079136690647482
native,1,own_scale,F,threshold,raw,e_now,0,2026-01,160,1.423484260870524,0.19375
native,1,own_scale,F,threshold,raw,e_now,0,2026-02,117,1.9120685728528093,0.1282051282051282
native,1,own_scale,F,threshold,raw,e_now,0,2026-03,103,1.875184795410464,0.20388349514563106
native,1,own_scale,F,threshold,raw,e_now,1,all,248,1.774406340889239,0.25806451612903225
native,1,own_scale,F,threshold,raw,e_now,1,2025-12,69,1.2749738492397311,0.2028985507246377
native,1,own_scale,F,threshold,raw,e_now,1,2026-01,73,1.4991829845703188,0.1917808219178082
native,1,own_scale,F,threshold,raw,e_now,1,2026-02,60,2.3352549157008484,0.36666666666666664
native,1,own_scale,F,threshold,raw,e_now,1,2026-03,46,2.2287809592892525,0.30434782608695654
native,1,own_scale,F,threshold,raw,e_now,2,all,321,1.911291903460692,0.2087227414330218
native,1,own_scale,F,threshold,raw,e_now,2,2025-12,105,1.6541517398633332,0.1619047619047619
native,1,own_scale,F,threshold,raw,e_now,2,2026-01,61,1.7974268347667715,0.2786885245901639
native,1,own_scale,F,threshold,raw,e_now,2,2026-02,103,2.0055411151206948,0.21359223300970873
native,1,own_scale,F,threshold,raw,e_now,2,2026-03,52,2.37740377975053,0.21153846153846154
native,1,own_scale,F,threshold,raw,e_change1,0,all,430,1.7067972399723446,0.16046511627906976
native,1,own_scale,F,threshold,raw,e_change1,0,2025-12,115,1.6680530821519797,0.08695652173913043
native,1,own_scale,F,threshold,raw,e_change1,0,2026-01,116,1.3794709749634548,0.16379310344827586
native,1,own_scale,F,threshold,raw,e_change1,0,2026-02,121,1.7561003978803786,0.1487603305785124
native,1,own_scale,F,threshold,raw,e_change1,0,2026-03,78,2.1742298397608217,0.28205128205128205
native,1,own_scale,F,threshold,raw,e_change1,1,all,226,1.9981976846195488,0.21238938053097345
native,1,own_scale,F,threshold,raw,e_change1,1,2025-12,62,2.125507936632403,0.16129032258064516
native,1,own_scale,F,threshold,raw,e_change1,1,2026-01,71,1.4139936783777203,0.18309859154929578
native,1,own_scale,F,threshold,raw,e_change1,1,2026-02,43,2.3512136854521586,0.32558139534883723
native,1,own_scale,F,threshold,raw,e_change1,1,2026-03,50,2.3663089002709623,0.22
native,1,own_scale,F,threshold,raw,e_change1,2,all,432,1.8625387080204465,0.2222222222222222
native,1,own_scale,F,threshold,raw,e_change1,2,2025-12,136,1.6911230242625757,0.19117647058823528
native,1,own_scale,F,threshold,raw,e_change1,2,2026-01,107,1.7423242268515073,0.2803738317757009
native,1,own_scale,F,threshold,raw,e_change1,2,2026-02,116,2.213859622459419,0.23275862068965517
native,1,own_scale,F,threshold,raw,e_change1,2,2026-03,73,1.7998298915988873,0.1780821917808219
native,1,own_scale,F,threshold,raw,e_rms72,0,all,16,1.5294703093808872,0.1875
native,1,own_scale,F,threshold,raw,e_rms72,0,2026-01,16,1.5294703093808872,0.1875
native,1,own_scale,F,threshold,raw,e_rms72,1,all,123,1.4753198868465125,0.2032520325203252
native,1,own_scale,F,threshold,raw,e_rms72,1,2025-12,9,1.6806111364969272,0.2222222222222222
native,1,own_scale,F,threshold,raw,e_rms72,1,2026-01,114,1.4591126829267431,0.20175438596491227
native,1,own_scale,F,threshold,raw,e_rms72,2,all,949,1.8800804433558946,0.19494204425711276
native,1,own_scale,F,threshold,raw,e_rms72,2,2025-12,304,1.7712987749668574,0.14473684210526316
native,1,own_scale,F,threshold,raw,e_rms72,2,2026-01,164,1.5611616203045564,0.21951219512195122
native,1,own_scale,F,threshold,raw,e_rms72,2,2026-02,280,2.0371359029402187,0.21071428571428572
native,1,own_scale,F,threshold,raw,e_rms72,2,2026-03,201,2.0860346000080146,0.22885572139303484
native,1,original,F,boosting,calibrated,e_now,0,all,519,1.6875225393475632,0.0674373795761079
native,1,original,F,boosting,calibrated,e_now,0,2025-12,139,1.7120997935536524,0.05755395683453238
native,1,original,F,boosting,calibrated,e_now,0,2026-01,160,1.3625462497775187,0.09375
native,1,original,F,boosting,calibrated,e_now,0,2026-02,117,2.044741729137638,0.05128205128205128
native,1,original,F,boosting,calibrated,e_now,0,2026-03,103,1.75339945964972,0.05825242718446602
native,1,original,F,boosting,calibrated,e_now,1,all,248,1.5826829488021477,0.12903225806451613
native,1,original,F,boosting,calibrated,e_now,1,2025-12,69,1.4145955589357209,0.11594202898550725
native,1,original,F,boosting,calibrated,e_now,1,2026-01,73,1.5074967578024407,0.1095890410958904
native,1,original,F,boosting,calibrated,e_now,1,2026-02,60,1.6314345599137747,0.16666666666666666
native,1,original,F,boosting,calibrated,e_now,1,2026-03,46,1.8905421917818086,0.13043478260869565
native,1,original,F,boosting,calibrated,e_now,2,all,321,1.791082567706476,0.13395638629283488
native,1,original,F,boosting,calibrated,e_now,2,2025-12,105,1.7465225692522988,0.11428571428571428
native,1,original,F,boosting,calibrated,e_now,2,2026-01,61,1.5834173662024507,0.18032786885245902
native,1,original,F,boosting,calibrated,e_now,2,2026-02,103,1.849864787337573,0.13592233009708737
native,1,original,F,boosting,calibrated,e_now,2,2026-03,52,2.0082327313109207,0.11538461538461539
native,1,original,F,boosting,calibrated,e_change1,0,all,430,1.6441153510808886,0.07441860465116279
native,1,original,F,boosting,calibrated,e_change1,0,2025-12,115,1.5270819199880115,0.06956521739130435
native,1,original,F,boosting,calibrated,e_change1,0,2026-01,116,1.4444286421600794,0.06896551724137931
native,1,original,F,boosting,calibrated,e_change1,0,2026-02,121,1.878214146326378,0.06611570247933884
native,1,original,F,boosting,calibrated,e_change1,0,2026-03,78,1.7504813585910233,0.10256410256410256
native,1,original,F,boosting,calibrated,e_change1,1,all,226,1.796337547933918,0.12389380530973451
native,1,original,F,boosting,calibrated,e_change1,1,2025-12,62,2.0731719490095153,0.0967741935483871
native,1,original,F,boosting,calibrated,e_change1,1,2026-01,71,1.3958781870653103,0.14084507042253522
native,1,original,F,boosting,calibrated,e_change1,1,2026-02,43,1.956929220700812,0.16279069767441862
native,1,original,F,boosting,calibrated,e_change1,1,2026-03,50,1.8836063444540714,0.1
native,1,original,F,boosting,calibrated,e_change1,2,all,432,1.69056756171354,0.11574074074074074
native,1,original,F,boosting,calibrated,e_change1,2,2025-12,136,1.5795790662117832,0.10294117647058823
native,1,original,F,boosting,calibrated,e_change1,2,2026-01,107,1.476467746262845,0.14953271028037382
native,1,original,F,boosting,calibrated,e_change1,2,2026-02,116,1.8641815586558064,0.12931034482758622
native,1,original,F,boosting,calibrated,e_change1,2,2026-03,73,1.9352784109760117,0.0684931506849315
native,1,original,F,boosting,calibrated,e_rms72,0,all,16,1.4437515803576444,0.125
native,1,original,F,boosting,calibrated,e_rms72,0,2026-01,16,1.4437515803576444,0.125
native,1,original,F,boosting,calibrated,e_rms72,1,all,123,1.4253011974684788,0.08130081300813008
native,1,original,F,boosting,calibrated,e_rms72,1,2025-12,9,1.0345230975360504,0.0
native,1,original,F,boosting,calibrated,e_rms72,1,2026-01,114,1.4561521000947233,0.08771929824561403
native,1,original,F,boosting,calibrated,e_rms72,2,all,949,1.73325079123683,0.10326659641728135
native,1,original,F,boosting,calibrated,e_rms72,2,2025-12,304,1.6765234433032545,0.09210526315789473
native,1,original,F,boosting,calibrated,e_rms72,2,2026-01,164,1.4362302312549384,0.13414634146341464
native,1,original,F,boosting,calibrated,e_rms72,2,2026-02,280,1.884489032141786,0.10714285714285714
native,1,original,F,boosting,calibrated,e_rms72,2,2026-03,201,1.8507123740997622,0.08955223880597014
native,1,original,F,linear,calibrated,e_now,0,all,519,1.6880549943777339,0.05973025048169557
native,1,original,F,linear,calibrated,e_now,0,2025-12,139,1.7974272938541471,0.06474820143884892
native,1,original,F,linear,calibrated,e_now,0,2026-01,160,1.3676047810749061,0.0625
native,1,original,F,linear,calibrated,e_now,0,2026-02,117,1.9605983047621995,0.05128205128205128
native,1,original,F,linear,calibrated,e_now,0,2026-03,103,1.7286541903607289,0.05825242718446602
native,1,original,F,linear,calibrated,e_now,1,all,248,1.670036463028623,0.10483870967741936
native,1,original,F,linear,calibrated,e_now,1,2025-12,69,1.6404787623633792,0.07246376811594203
native,1,original,F,linear,calibrated,e_now,1,2026-01,73,1.4289651229430074,0.0958904109589041
native,1,original,F,linear,calibrated,e_now,1,2026-02,60,1.843037460312524,0.13333333333333333
native,1,original,F,linear,calibrated,e_now,1,2026-03,46,1.8712892746616159,0.13043478260869565
native,1,original,F,linear,calibrated,e_now,2,all,321,1.927208586655478,0.1557632398753894
native,1,original,F,linear,calibrated,e_now,2,2025-12,105,2.0436519194848337,0.14285714285714285
native,1,original,F,linear,calibrated,e_now,2,2026-01,61,1.583446214007154,0.18032786885245902
native,1,original,F,linear,calibrated,e_now,2,2026-02,103,1.9340936302794636,0.1553398058252427
native,1,original,F,linear,calibrated,e_now,2,2026-03,52,2.0817046499476883,0.15384615384615385
native,1,original,F,linear,calibrated,e_change1,0,all,430,1.6795635936340336,0.09069767441860466
native,1,original,F,linear,calibrated,e_change1,0,2025-12,115,1.6150540214719173,0.05217391304347826
native,1,original,F,linear,calibrated,e_change1,0,2026-01,116,1.3914935174466097,0.08620689655172414
native,1,original,F,linear,calibrated,e_change1,0,2026-02,121,1.939688073126693,0.10743801652892562
native,1,original,F,linear,calibrated,e_change1,0,2026-03,78,1.7995593323234305,0.1282051282051282
native,1,original,F,linear,calibrated,e_change1,1,all,226,1.9465034677085704,0.10176991150442478
native,1,original,F,linear,calibrated,e_change1,1,2025-12,62,2.344969171915617,0.0967741935483871
native,1,original,F,linear,calibrated,e_change1,1,2026-01,71,1.4722915757918522,0.08450704225352113
native,1,original,F,linear,calibrated,e_change1,1,2026-02,43,2.127453222259661,0.13953488372093023
native,1,original,F,linear,calibrated,e_change1,1,2026-03,50,1.970170092099635,0.1
native,1,original,F,linear,calibrated,e_change1,2,all,432,1.7286606765388408,0.10416666666666667
native,1,original,F,linear,calibrated,e_change1,2,2025-12,136,1.8124969034313856,0.125
native,1,original,F,linear,calibrated,e_change1,2,2026-01,107,1.4371540943573153,0.11214953271028037
native,1,original,F,linear,calibrated,e_change1,2,2026-02,116,1.836216791286364,0.09482758620689655
native,1,original,F,linear,calibrated,e_change1,2,2026-03,73,1.8288383220912314,0.0684931506849315
native,1,original,F,linear,calibrated,e_rms72,0,all,16,1.589495900714423,0.125
native,1,original,F,linear,calibrated,e_rms72,0,2026-01,16,1.589495900714423,0.125
native,1,original,F,linear,calibrated,e_rms72,1,all,123,1.4243726445047191,0.08943089430894309
native,1,original,F,linear,calibrated,e_rms72,1,2025-12,9,1.250176734821156,0.2222222222222222
native,1,original,F,linear,calibrated,e_rms72,1,2026-01,114,1.4381249531639475,0.07894736842105263
native,1,original,F,linear,calibrated,e_rms72,2,all,949,1.800077736084341,0.09905163329820864
native,1,original,F,linear,calibrated,e_rms72,2,2025-12,304,1.8630502940174891,0.08881578947368421
native,1,original,F,linear,calibrated,e_rms72,2,2026-01,164,1.4045320666410983,0.10365853658536585
native,1,original,F,linear,calibrated,e_rms72,2,2026-02,280,1.925656761409691,0.10714285714285714
native,1,original,F,linear,calibrated,e_rms72,2,2026-03,201,1.8526334827804438,0.09950248756218906
native,1,original,F,ml_selected,calibrated,e_now,0,all,519,1.6974951919495507,0.0789980732177264
native,1,original,F,ml_selected,calibrated,e_now,0,2025-12,139,1.6753156107517944,0.07913669064748201
native,1,original,F,ml_selected,calibrated,e_now,0,2026-01,160,1.3625462497775187,0.09375
native,1,original,F,ml_selected,calibrated,e_now,0,2026-02,117,2.080882600615936,0.07692307692307693
native,1,original,F,ml_selected,calibrated,e_now,0,2026-03,103,1.812237577581067,0.05825242718446602
native,1,original,F,ml_selected,calibrated,e_now,1,all,248,1.5963503675262787,0.12903225806451613
native,1,original,F,ml_selected,calibrated,e_now,1,2025-12,69,1.4139944759938572,0.14492753623188406
native,1,original,F,ml_selected,calibrated,e_now,1,2026-01,73,1.5074967578024407,0.1095890410958904
native,1,original,F,ml_selected,calibrated,e_now,1,2026-02,60,1.6875633499322984,0.13333333333333333
native,1,original,F,ml_selected,calibrated,e_now,1,2026-03,46,1.89191756494402,0.13043478260869565
native,1,original,F,ml_selected,calibrated,e_now,2,all,321,1.749532407336294,0.12149532710280374
native,1,original,F,ml_selected,calibrated,e_now,2,2025-12,105,1.722553834838956,0.10476190476190476
