sample,horizon,variant,information,strategy,calibration,fold,n,loss_bp,below_rate
common_origins,12,own_scale,R,qrf,raw,2026-01,63,1.3587004255696598,0.19047619047619047
common_origins,12,own_scale,R,qrf,raw,2026-02,60,1.9915661924663586,0.16666666666666666
common_origins,12,own_scale,R,qrf,raw,2026-03,50,2.2833239350980814,0.24
common_origins,12,own_scale,R,threshold,raw,2025-12,66,3.3194711331296705,0.18181818181818182
common_origins,12,own_scale,R,threshold,raw,2026-01,63,1.3606277357766605,0.12698412698412698
common_origins,12,own_scale,R,threshold,raw,2026-02,60,1.928679008484656,0.16666666666666666
common_origins,12,own_scale,R,threshold,raw,2026-03,50,2.387221580417005,0.2
common_origins,12,original,B,boosting,calibrated,2025-12,66,2.7905241654163264,0.12121212121212122
common_origins,12,original,B,boosting,calibrated,2026-01,63,1.4741189499199632,0.1746031746031746
common_origins,12,original,B,boosting,calibrated,2026-02,60,1.9568526294038628,0.13333333333333333
common_origins,12,original,B,boosting,calibrated,2026-03,50,1.9429093339216579,0.06
common_origins,12,original,B,linear,calibrated,2025-12,66,3.517457869110753,0.10606060606060606
common_origins,12,original,B,linear,calibrated,2026-01,63,1.696305215721719,0.1111111111111111
common_origins,12,original,B,linear,calibrated,2026-02,60,1.8904760082384562,0.11666666666666667
common_origins,12,original,B,linear,calibrated,2026-03,50,1.6017168139801672,0.08
common_origins,12,original,B,ml_selected,calibrated,2025-12,66,2.7845843972603195,0.12121212121212122
common_origins,12,original,B,ml_selected,calibrated,2026-01,63,1.4045027085992057,0.12698412698412698
common_origins,12,original,B,ml_selected,calibrated,2026-02,60,1.802867413827753,0.1
common_origins,12,original,B,ml_selected,calibrated,2026-03,50,1.870097053892132,0.1
common_origins,12,original,B,qrf,calibrated,2025-12,66,2.7845843972603195,0.12121212121212122
common_origins,12,original,B,qrf,calibrated,2026-01,63,1.4045027085992057,0.12698412698412698
common_origins,12,original,B,qrf,calibrated,2026-02,60,1.802867413827753,0.1
common_origins,12,original,B,qrf,calibrated,2026-03,50,1.870097053892132,0.1
common_origins,12,original,B,threshold,calibrated,2025-12,66,3.0564402862627054,0.13636363636363635
common_origins,12,original,B,threshold,calibrated,2026-01,63,1.5324991397409882,0.1111111111111111
common_origins,12,original,B,threshold,calibrated,2026-02,60,2.088202931744586,0.11666666666666667
common_origins,12,original,B,threshold,calibrated,2026-03,50,1.6878211773578995,0.12
common_origins,12,original,F,boosting,calibrated,2025-12,66,2.7834295598464975,0.10606060606060606
common_origins,12,original,F,boosting,calibrated,2026-01,63,1.4193558442932042,0.20634920634920634
common_origins,12,original,F,boosting,calibrated,2026-02,60,1.8670106828446587,0.1
common_origins,12,original,F,boosting,calibrated,2026-03,50,1.926494249586216,0.1
common_origins,12,original,F,linear,calibrated,2025-12,66,3.6515821220224276,0.12121212121212122
common_origins,12,original,F,linear,calibrated,2026-01,63,1.749892633723688,0.1111111111111111
common_origins,12,original,F,linear,calibrated,2026-02,60,2.3631255952944676,0.15
common_origins,12,original,F,linear,calibrated,2026-03,50,1.6579946174018492,0.1
common_origins,12,original,F,ml_selected,calibrated,2025-12,66,2.790041944161774,0.12121212121212122
common_origins,12,original,F,ml_selected,calibrated,2026-01,63,1.3403966088527732,0.19047619047619047
common_origins,12,original,F,ml_selected,calibrated,2026-02,60,1.8040685740047875,0.06666666666666667
common_origins,12,original,F,ml_selected,calibrated,2026-03,50,1.8968034072757916,0.1
common_origins,12,original,F,qrf,calibrated,2025-12,66,2.790041944161774,0.12121212121212122
common_origins,12,original,F,qrf,calibrated,2026-01,63,1.3403966088527732,0.19047619047619047
common_origins,12,original,F,qrf,calibrated,2026-02,60,1.8040685740047875,0.06666666666666667
common_origins,12,original,F,qrf,calibrated,2026-03,50,1.8968034072757916,0.1
common_origins,12,original,F,threshold,calibrated,2025-12,66,3.2907771106460593,0.12121212121212122
common_origins,12,original,F,threshold,calibrated,2026-01,63,1.5430409234033216,0.12698412698412698
common_origins,12,original,F,threshold,calibrated,2026-02,60,2.1726175070176152,0.11666666666666667
common_origins,12,original,F,threshold,calibrated,2026-03,50,1.7385240496566308,0.14
common_origins,12,original,R,boosting,calibrated,2025-12,66,2.796897030367594,0.12121212121212122
common_origins,12,original,R,boosting,calibrated,2026-01,63,1.406474848126581,0.1111111111111111
common_origins,12,original,R,boosting,calibrated,2026-02,60,1.8543684577169741,0.11666666666666667
common_origins,12,original,R,boosting,calibrated,2026-03,50,1.8742061743369303,0.06
common_origins,12,original,R,linear,calibrated,2025-12,66,3.5288577618917416,0.10606060606060606
common_origins,12,original,R,linear,calibrated,2026-01,63,1.696305215721719,0.1111111111111111
common_origins,12,original,R,linear,calibrated,2026-02,60,1.885399701207291,0.11666666666666667
common_origins,12,original,R,linear,calibrated,2026-03,50,1.6452678482338339,0.1
common_origins,12,original,R,ml_selected,calibrated,2025-12,66,2.796897030367594,0.12121212121212122
common_origins,12,original,R,ml_selected,calibrated,2026-01,63,1.406474848126581,0.1111111111111111
common_origins,12,original,R,ml_selected,calibrated,2026-02,60,1.8317134184301187,0.06666666666666667
common_origins,12,original,R,ml_selected,calibrated,2026-03,50,1.9074039279631123,0.08
common_origins,12,original,R,qrf,calibrated,2025-12,66,2.8361710199709163,0.13636363636363635
common_origins,12,original,R,qrf,calibrated,2026-01,63,1.3306661148274153,0.1746031746031746
common_origins,12,original,R,qrf,calibrated,2026-02,60,1.8317134184301187,0.06666666666666667
common_origins,12,original,R,qrf,calibrated,2026-03,50,1.9074039279631123,0.08
common_origins,12,original,R,threshold,calibrated,2025-12,66,3.2426305908715776,0.12121212121212122
common_origins,12,original,R,threshold,calibrated,2026-01,63,1.3765153821551506,0.12698412698412698
common_origins,12,original,R,threshold,calibrated,2026-02,60,1.9381926787954968,0.13333333333333333
common_origins,12,original,R,threshold,calibrated,2026-03,50,1.8275768906942174,0.06
common_origins,12,own_scale,B,boosting,calibrated,2025-12,66,2.7553071663709634,0.12121212121212122
common_origins,12,own_scale,B,boosting,calibrated,2026-01,63,1.5023571205295918,0.1746031746031746
common_origins,12,own_scale,B,boosting,calibrated,2026-02,60,1.9568526294038628,0.13333333333333333
common_origins,12,own_scale,B,boosting,calibrated,2026-03,50,1.8065894810834555,0.1
common_origins,12,own_scale,B,linear,calibrated,2025-12,66,3.517457869110753,0.10606060606060606
common_origins,12,own_scale,B,linear,calibrated,2026-01,63,1.7015480968930787,0.1111111111111111
common_origins,12,own_scale,B,linear,calibrated,2026-02,60,1.8904760082384562,0.11666666666666667
common_origins,12,own_scale,B,linear,calibrated,2026-03,50,1.6236490110017303,0.08
common_origins,12,own_scale,B,ml_selected,calibrated,2025-12,66,2.8670560432881476,0.10606060606060606
common_origins,12,own_scale,B,ml_selected,calibrated,2026-01,63,1.4266319518641055,0.14285714285714285
common_origins,12,own_scale,B,ml_selected,calibrated,2026-02,60,1.9492739878727365,0.11666666666666667
common_origins,12,own_scale,B,ml_selected,calibrated,2026-03,50,1.9161769889123763,0.1
common_origins,12,own_scale,B,qrf,calibrated,2025-12,66,2.8670560432881476,0.10606060606060606
common_origins,12,own_scale,B,qrf,calibrated,2026-01,63,1.4266319518641055,0.14285714285714285
common_origins,12,own_scale,B,qrf,calibrated,2026-02,60,1.9492739878727365,0.11666666666666667
common_origins,12,own_scale,B,qrf,calibrated,2026-03,50,1.9161769889123763,0.1
common_origins,12,own_scale,B,threshold,calibrated,2025-12,66,3.051480886063397,0.13636363636363635
common_origins,12,own_scale,B,threshold,calibrated,2026-01,63,1.5523472111177492,0.07936507936507936
common_origins,12,own_scale,B,threshold,calibrated,2026-02,60,1.904237435885476,0.08333333333333333
common_origins,12,own_scale,B,threshold,calibrated,2026-03,50,1.7262650341262133,0.14
common_origins,12,own_scale,F,boosting,calibrated,2025-12,66,2.78916282140217,0.12121212121212122
common_origins,12,own_scale,F,boosting,calibrated,2026-01,63,1.496169359480178,0.19047619047619047
common_origins,12,own_scale,F,boosting,calibrated,2026-02,60,1.826110697804914,0.1
common_origins,12,own_scale,F,boosting,calibrated,2026-03,50,1.9561372913475368,0.08
common_origins,12,own_scale,F,linear,calibrated,2025-12,66,3.6426347531801286,0.12121212121212122
common_origins,12,own_scale,F,linear,calibrated,2026-01,63,1.7273192708140825,0.1111111111111111
common_origins,12,own_scale,F,linear,calibrated,2026-02,60,2.3631255952944676,0.15
common_origins,12,own_scale,F,linear,calibrated,2026-03,50,1.6504815081638606,0.1
common_origins,12,own_scale,F,ml_selected,calibrated,2025-12,66,2.7388125412692763,0.10606060606060606
common_origins,12,own_scale,F,ml_selected,calibrated,2026-01,63,1.3241640810272581,0.1746031746031746
common_origins,12,own_scale,F,ml_selected,calibrated,2026-02,60,1.7945787119119252,0.06666666666666667
common_origins,12,own_scale,F,ml_selected,calibrated,2026-03,50,1.9367034699558008,0.1
common_origins,12,own_scale,F,qrf,calibrated,2025-12,66,2.7388125412692763,0.10606060606060606
common_origins,12,own_scale,F,qrf,calibrated,2026-01,63,1.3241640810272581,0.1746031746031746
common_origins,12,own_scale,F,qrf,calibrated,2026-02,60,1.7945787119119252,0.06666666666666667
common_origins,12,own_scale,F,qrf,calibrated,2026-03,50,1.9367034699558008,0.1
common_origins,12,own_scale,F,threshold,calibrated,2025-12,66,3.238711134351914,0.12121212121212122
common_origins,12,own_scale,F,threshold,calibrated,2026-01,63,1.4344949918198004,0.15873015873015872
common_origins,12,own_scale,F,threshold,calibrated,2026-02,60,1.8967312977002964,0.11666666666666667
common_origins,12,own_scale,F,threshold,calibrated,2026-03,50,1.752431655789523,0.12
common_origins,12,own_scale,R,boosting,calibrated,2025-12,66,2.7762405084910644,0.12121212121212122
common_origins,12,own_scale,R,boosting,calibrated,2026-01,63,1.613064334920287,0.14285714285714285
common_origins,12,own_scale,R,boosting,calibrated,2026-02,60,1.901637858950825,0.13333333333333333
common_origins,12,own_scale,R,boosting,calibrated,2026-03,50,1.9071782722520831,0.06
common_origins,12,own_scale,R,linear,calibrated,2025-12,66,3.5288577618917416,0.10606060606060606
common_origins,12,own_scale,R,linear,calibrated,2026-01,63,1.7015480968930787,0.1111111111111111
common_origins,12,own_scale,R,linear,calibrated,2026-02,60,1.885399701207291,0.11666666666666667
common_origins,12,own_scale,R,linear,calibrated,2026-03,50,1.6263621187381412,0.08
common_origins,12,own_scale,R,ml_selected,calibrated,2025-12,66,2.8351766108094316,0.12121212121212122
common_origins,12,own_scale,R,ml_selected,calibrated,2026-01,63,1.613064334920287,0.14285714285714285
common_origins,12,own_scale,R,ml_selected,calibrated,2026-02,60,1.9406549972194485,0.11666666666666667
common_origins,12,own_scale,R,ml_selected,calibrated,2026-03,50,1.9071782722520831,0.06
common_origins,12,own_scale,R,qrf,calibrated,2025-12,66,2.8351766108094316,0.12121212121212122
common_origins,12,own_scale,R,qrf,calibrated,2026-01,63,1.3074075481028085,0.12698412698412698
common_origins,12,own_scale,R,qrf,calibrated,2026-02,60,1.9406549972194485,0.11666666666666667
common_origins,12,own_scale,R,qrf,calibrated,2026-03,50,1.9360426960773236,0.08
common_origins,12,own_scale,R,threshold,calibrated,2025-12,66,3.2407036820225503,0.12121212121212122
common_origins,12,own_scale,R,threshold,calibrated,2026-01,63,1.4458311685915939,0.09523809523809523
common_origins,12,own_scale,R,threshold,calibrated,2026-02,60,1.8762910605741823,0.13333333333333333
common_origins,12,own_scale,R,threshold,calibrated,2026-03,50,2.0714901654707827,0.1
