method,sample,h,q,term,n,effect,coefficient,ci_low,ci_high,successful,scenario,block_days,refit_first_stage
pca_1,matched,6,0.1,downside,228,0.1584166568682346,7011.37195939429,-3.0397007711531834,7.099855286711523,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,6,0.1,btc_vol,228,-0.3488312228648028,-158.51424794543567,-6.096107399423516,2.8659743613659314,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,6,0.1,btc_ret,228,-1.5338681620602823,-242.8078506694333,-3.5730069202091843,1.4658198890341956,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,6,0.1,account_ls,228,-0.4775128673607353,-0.8044493236084226,-3.087287831674094,1.850046205464447,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,12,0.1,e_origin,228,-0.1929811467914207,-0.0205339027100117,-1.571985574303634,2.8642766129181445,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,12,0.1,downside,228,0.6230548187499484,27575.819182842737,-5.6875623405799685,5.722772703870445,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,12,0.1,btc_vol,228,-1.071411359134412,-486.865723883929,-4.772483261375641,1.9599202555464923,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,12,0.1,btc_ret,228,2.551535071662526,403.9022140116031,-1.247455401517735,2.874597671282644,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,12,0.1,account_ls,228,3.312379907032956,5.580251251604069,-0.0668772513016436,5.217933242123124,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.1,e_origin,576,1.0334823936287378,0.1536871205495885,0.34033258686107437,1.8399069135128576,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.1,downside,576,0.0299168459525397,1270.4479910323682,-4.042112962700387,3.3433404238040296,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.1,btc_vol,576,-0.2325759461625289,-102.73749014430943,-3.241365823542383,2.2232248379626838,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.1,btc_ret,576,-0.0004928689474462,-0.091136114502824,-1.5059548891728352,0.2879903718006181,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.1,account_ls,576,1.1108950870746257,1.932985269186511,0.0006404104159413459,2.3695435774777054,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.5,e_origin,576,0.8518533494374373,0.1266774249979073,-0.054601058278950565,1.655323029906194,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.5,downside,576,-1.7828167983223548,-75709.05112793512,-3.220827810684633,-0.02767791973374545,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.5,btc_vol,576,1.803954398948178,796.8740978622399,0.41910825077538494,3.0718358117676123,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.5,btc_ret,576,-0.1854197308460301,-34.285856126713725,-0.6669881510404296,0.4259128833261288,199,clock_NY_macro_end1h_quote,3,False
pca_2,all,6,0.5,account_ls,576,1.1733069909038774,2.041583544692004,0.08891943630508332,1.9709047575001981,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,1,0.1,e_origin,228,2.7048478798030096,0.3963124722908646,0.7553811433304276,3.4684995141367354,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,1,0.1,downside,228,-2.571964456829091,-113832.72333647002,-5.350101976991179,0.2715250107413694,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,1,0.1,btc_vol,228,2.301564379236112,1045.8660886958908,-1.5210837318182224,3.6248114229475608,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,1,0.1,btc_ret,228,-0.4030848265144081,-63.80741369060267,-1.7504650018375958,1.3182252208863008,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,1,0.1,account_ls,228,1.6358414981501237,2.7558452906009854,-0.20986693350889846,2.578526031781247,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,6,0.1,e_origin,228,1.347451394748936,0.1974276622105698,0.4644467404056893,3.4721774452054914,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,6,0.1,downside,228,1.2833671384767529,56800.62025174757,-6.391403178423274,4.130397491637347,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,6,0.1,btc_vol,228,-1.4797465808024568,-672.4194998354277,-4.459762453263284,3.7823914101938256,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,6,0.1,btc_ret,228,0.4345445077251403,68.78740986397865,-1.076541144301204,1.113715510091104,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,6,0.1,account_ls,228,0.7885052190295169,1.328367324666912,-1.009062860015823,3.1070100509617604,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,12,0.1,e_origin,228,1.1015842623886356,0.1614033771450923,-0.007348789352797542,3.531700142978978,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,12,0.1,downside,228,1.8868571916235823,83510.52134457578,-2.4166550537222347,5.847341663836919,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,12,0.1,btc_vol,228,-2.441082928874072,-1109.2654535482468,-5.03575894763441,2.2900166749202495,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,12,0.1,btc_ret,228,-0.4605259914823541,-72.90021980705637,-2.4690216599882664,1.562734195441466,199,clock_NY_macro_end1h_quote,3,False
pca_2,matched,12,0.1,account_ls,228,0.5802004419120437,0.9774435098119628,-1.2959708067311746,2.8336649149386943,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.1,e_origin,576,1.3429599112254993,0.155908561259738,0.021658422905045795,2.009472020404753,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.1,downside,576,1.0637046886908164,45171.25525006197,-3.1663128843017767,3.1223923331135195,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.1,btc_vol,576,-0.7460983840580334,-329.5795487177388,-2.7924613965286613,2.2280884215617895,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.1,btc_ret,576,0.2900639157929284,53.635552371100175,-0.6090760089148843,0.702727629267639,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.1,account_ls,576,-1.5196760332833164,-2.644274351782339,-2.82965257073659,-0.11036798790693343,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.5,e_origin,576,2.3224119250638573,0.2696163145769183,1.1605957192453993,3.1936467300485156,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.5,downside,576,-0.8566381385009209,-36377.97259198742,-2.9240556353726066,1.3682306704317393,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.5,btc_vol,576,1.0300950895663803,455.0315106020112,-0.8462676260672699,2.0241247058071474,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.5,btc_ret,576,0.1858997309565347,34.374612671955575,-0.5005589719503589,1.0770325707217543,199,clock_NY_macro_end1h_quote,3,False
ae_selected,all,6,0.5,account_ls,576,-1.374739854574561,-2.392081771514507,-2.4583477817756134,-0.6642056299670893,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,1,0.1,e_origin,228,3.815756994663652,0.4461058808344866,0.26057134312797614,5.159454526305462,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,1,0.1,downside,228,-1.0181548591524974,-45062.57467433207,-6.68613784780372,0.8193196430533759,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,1,0.1,btc_vol,228,0.2185484122433325,99.31174429259036,-2.6495019956559154,3.18672881774331,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,1,0.1,btc_ret,228,-0.7311369307656594,-115.73731764912864,-2.173135396956311,0.790441462299169,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,1,0.1,account_ls,228,-0.8401772660404853,-1.415417425530548,-2.8078402966640996,0.9953252615867494,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,6,0.1,e_origin,228,2.3147859502790604,0.2706251018439288,-0.4927000964134768,3.9740807308975787,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,6,0.1,downside,228,0.1201986104818213,5319.877238612441,-4.050054671551643,4.661820483780605,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,6,0.1,btc_vol,228,0.4461541902509183,202.7392942481497,-4.719988090748044,3.1548799402196366,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,6,0.1,btc_ret,228,0.2104709534865925,33.31707451035636,-1.4283153279548884,1.289784506113228,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,6,0.1,account_ls,228,-1.6201264719965205,-2.729370732481477,-4.907352672612834,-0.13987897393886647,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,12,0.1,e_origin,228,2.689328317724586,0.3144134125180073,0.48344750066061626,3.4429815370868515,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,12,0.1,downside,228,1.402805158597551,62086.8344776738,-6.627201399405288,4.432205689934119,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,12,0.1,btc_vol,228,-1.1033789946877957,-501.3923068736128,-3.5632844096413363,2.63630072555626,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,12,0.1,btc_ret,228,0.736194396344606,116.53790297805888,-0.7716466476412415,2.5232043698448194,199,clock_NY_macro_end1h_quote,3,False
ae_selected,matched,12,0.1,account_ls,228,-0.6490910767183938,-1.0935011668113022,-2.333263646499638,1.5896176721803705,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.1,e_origin,576,0.3686331171610982,0.0387491731827704,-0.7170865019502821,2.1287719710426427,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.1,downside,576,0.8983934292253218,38151.15166641068,-3.492450247404319,3.401169887871914,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.1,btc_vol,576,-1.2978345359441417,-573.3020333595784,-4.492276543637224,3.0514803343312944,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.1,btc_ret,576,-0.7910941904867717,-146.2807732162622,-1.3037567829793573,0.745647884538194,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.1,account_ls,576,1.5786296201930288,2.746855069248889,-0.41305773279997776,3.130766985627413,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.5,e_origin,576,1.315483631757571,0.1382781434794354,0.21665888042064566,2.2913572061949896,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.5,downside,576,-2.0546437497126893,-87252.44727504754,-6.582952685782477,-0.10869203837741406,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.5,btc_vol,576,1.4587668399337548,644.3918483978014,0.21852232311623832,4.032705221739538,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.5,btc_ret,576,-0.2654468695073653,-49.08362845577355,-1.0088264429008513,0.5433167956436984,199,clock_NY_macro_end1h_quote,3,False
joint_ols,all,6,0.5,account_ls,576,0.5239989092510239,0.91177122343686,-0.32769376799561684,1.7515984120971997,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,1,0.1,e_origin,228,1.852920104338484,0.195313689074311,-0.6398305013180696,3.917285567750139,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,1,0.1,downside,228,-2.665026063934592,-117951.54237642992,-5.907286066105677,1.3958147883688552,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,1,0.1,btc_vol,228,-0.3985735541961054,-181.1179248103649,-4.79112942636382,2.842548000258098,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,1,0.1,btc_ret,228,-0.035221921864282,-5.575550334668806,-2.316527734773917,1.7842869858955983,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,1,0.1,account_ls,228,1.4623350231848398,2.463544965378417,-0.7495016541777818,4.520706165245251,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,6,0.1,e_origin,228,1.4330019417236362,0.1510507091122618,-0.8009324105950106,3.275591664328993,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,6,0.1,downside,228,0.0823385166925977,3644.2251624889486,-2.8963520990423195,7.459147671960704,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,6,0.1,btc_vol,228,-0.2709518864582827,-123.12468522342644,-6.255339583397848,2.7475688112013765,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,6,0.1,btc_ret,228,-1.5028042482699773,-237.8905035809629,-3.6958871418799775,1.4260410594533985,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,6,0.1,account_ls,228,-0.401888278988714,-0.677047209189421,-3.1000568641774127,1.7274433685521768,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,12,0.1,e_origin,228,-0.2500313653666868,-0.0263554528010742,-1.6570196394183971,2.9014652698491012,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,12,0.1,downside,228,0.5730608919008005,25363.135089012376,-5.754656472120321,5.689773071979896,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,12,0.1,btc_vol,228,-1.010620497009041,-459.241425483632,-4.786750097680269,1.9775080246291146,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,12,0.1,btc_ret,228,2.5624673413011108,405.6327674969287,-1.2461400774024736,3.004427346540459,199,clock_NY_macro_end1h_quote,3,False
joint_ols,matched,12,0.1,account_ls,228,3.3941809269064622,5.718058585407305,-0.04105180353084313,5.300600028969609,199,clock_NY_macro_end1h_quote,3,False
