definition,fold,candidate,kind,rule,rule_rank,score,n
CAP,2026-03,10,linear,local_shrink180,5,1.4741043560093412,404
CAP,2026-03,10,linear,local_scaled_shrink180,6,1.4768512914070007,404
CAP,2026-03,11,linear,global60,0,1.6410124360795821,404
CAP,2026-03,11,linear,global180,1,1.4715273515367346,404
CAP,2026-03,11,linear,scaled180,2,1.451741631883313,404
CAP,2026-03,11,linear,local180,3,1.4970530979554306,404
CAP,2026-03,11,linear,local_scaled180,4,1.505311933320208,404
CAP,2026-03,11,linear,local_shrink180,5,1.46405892835332,404
CAP,2026-03,11,linear,local_scaled_shrink180,6,1.4620357777364967,404
CAP,2026-03,12,qrf,global60,0,1.6306808012253675,404
CAP,2026-03,12,qrf,global180,1,1.3861030721335381,404
CAP,2026-03,12,qrf,scaled180,2,1.391241831100377,404
CAP,2026-03,12,qrf,local180,3,1.54230886072568,404
CAP,2026-03,12,qrf,local_scaled180,4,1.575115484214643,404
CAP,2026-03,12,qrf,local_shrink180,5,1.4478787842621677,404
CAP,2026-03,12,qrf,local_scaled_shrink180,6,1.4669619500291586,404
CAP,2026-03,13,qrf,global60,0,1.6109629758605206,404
CAP,2026-03,13,qrf,global180,1,1.3660683819577133,404
CAP,2026-03,13,qrf,scaled180,2,1.3726650248711727,404
CAP,2026-03,13,qrf,local180,3,1.5226455429894143,404
CAP,2026-03,13,qrf,local_scaled180,4,1.554901156371059,404
CAP,2026-03,13,qrf,local_shrink180,5,1.4269740219752205,404
CAP,2026-03,13,qrf,local_scaled_shrink180,6,1.4459546275618467,404
CAP,2026-03,14,qrf,global60,0,1.485267941235118,404
CAP,2026-03,14,qrf,global180,1,1.2328164344815522,404
CAP,2026-03,14,qrf,scaled180,2,1.2383385223425456,404
CAP,2026-03,14,qrf,local180,3,1.3802891551591374,404
CAP,2026-03,14,qrf,local_scaled180,4,1.4125369802879686,404
CAP,2026-03,14,qrf,local_shrink180,5,1.289834104345133,404
CAP,2026-03,14,qrf,local_scaled_shrink180,6,1.3091867971263014,404
CAP,2026-03,15,qrf,global60,0,1.2608512660566167,404
CAP,2026-03,15,qrf,global180,1,1.1923985956585055,404
CAP,2026-03,15,qrf,scaled180,2,1.1967619752863243,404
CAP,2026-03,15,qrf,local180,3,1.2257810468049832,404
CAP,2026-03,15,qrf,local_scaled180,4,1.2265627566787214,404
CAP,2026-03,15,qrf,local_shrink180,5,1.2017751189610104,404
CAP,2026-03,15,qrf,local_scaled_shrink180,6,1.2045622620199368,404
CAP,2026-03,16,qrf,global60,0,1.2562810424370423,404
CAP,2026-03,16,qrf,global180,1,1.1875448325048334,404
CAP,2026-03,16,qrf,scaled180,2,1.1842625700743965,404
CAP,2026-03,16,qrf,local180,3,1.2021987855887935,404
CAP,2026-03,16,qrf,local_scaled180,4,1.2034561613893335,404
CAP,2026-03,16,qrf,local_shrink180,5,1.1852597049022653,404
CAP,2026-03,16,qrf,local_scaled_shrink180,6,1.1863758775138233,404
CAP,2026-03,17,qrf,global60,0,1.241364441183983,404
CAP,2026-03,17,qrf,global180,1,1.2019355881109421,404
CAP,2026-03,17,qrf,scaled180,2,1.2014168955872013,404
CAP,2026-03,17,qrf,local180,3,1.2258703496888819,404
CAP,2026-03,17,qrf,local_scaled180,4,1.224142841247834,404
CAP,2026-03,17,qrf,local_shrink180,5,1.207164317147661,404
CAP,2026-03,17,qrf,local_scaled_shrink180,6,1.2054630097599772,404
CAP,2026-03,18,qrf,global60,0,1.7854619478541451,404
CAP,2026-03,18,qrf,global180,1,1.5150105113259238,404
CAP,2026-03,18,qrf,scaled180,2,1.5261560684312914,404
CAP,2026-03,18,qrf,local180,3,1.6888410298358747,404
CAP,2026-03,18,qrf,local_scaled180,4,1.722072053527872,404
CAP,2026-03,18,qrf,local_shrink180,5,1.589256112799222,404
CAP,2026-03,18,qrf,local_scaled_shrink180,6,1.611261420282392,404
CAP,2026-03,19,qrf,global60,0,1.740503785909206,404
CAP,2026-03,19,qrf,global180,1,1.4634530368980259,404
CAP,2026-03,19,qrf,scaled180,2,1.4757776049094775,404
CAP,2026-03,19,qrf,local180,3,1.6475680435884705,404
CAP,2026-03,19,qrf,local_scaled180,4,1.679812118546148,404
CAP,2026-03,19,qrf,local_shrink180,5,1.5427993271887062,404
CAP,2026-03,19,qrf,local_scaled_shrink180,6,1.5643498940395961,404
CAP,2026-03,20,qrf,global60,0,1.5754356110955365,404
CAP,2026-03,20,qrf,global180,1,1.3472749054009887,404
CAP,2026-03,20,qrf,scaled180,2,1.355944334223072,404
CAP,2026-03,20,qrf,local180,3,1.4806916752826718,404
CAP,2026-03,20,qrf,local_scaled180,4,1.5086476054474784,404
CAP,2026-03,20,qrf,local_shrink180,5,1.4003005294143738,404
CAP,2026-03,20,qrf,local_scaled_shrink180,6,1.4213150078297516,404
CAP,2026-03,21,qrf,global60,0,1.308651546786684,404
CAP,2026-03,21,qrf,global180,1,1.2389636252765843,404
CAP,2026-03,21,qrf,scaled180,2,1.2355663212607364,404
CAP,2026-03,21,qrf,local180,3,1.274976166354319,404
CAP,2026-03,21,qrf,local_scaled180,4,1.2735077273219346,404
CAP,2026-03,21,qrf,local_shrink180,5,1.2510069829136068,404
CAP,2026-03,21,qrf,local_scaled_shrink180,6,1.25098855628506,404
CAP,2026-03,22,qrf,global60,0,1.306615252434781,404
CAP,2026-03,22,qrf,global180,1,1.2231463493011843,404
CAP,2026-03,22,qrf,scaled180,2,1.2153947766747915,404
CAP,2026-03,22,qrf,local180,3,1.25239199068674,404
CAP,2026-03,22,qrf,local_scaled180,4,1.2541442988695355,404
CAP,2026-03,22,qrf,local_shrink180,5,1.2329077468104317,404
CAP,2026-03,22,qrf,local_scaled_shrink180,6,1.230477352049498,404
CAP,2026-03,23,qrf,global60,0,1.2731692460406425,404
CAP,2026-03,23,qrf,global180,1,1.2381813339007703,404
CAP,2026-03,23,qrf,scaled180,2,1.2264980001872428,404
CAP,2026-03,23,qrf,local180,3,1.2499412780230057,404
CAP,2026-03,23,qrf,local_scaled180,4,1.2496962093497388,404
CAP,2026-03,23,qrf,local_shrink180,5,1.2386163665092191,404
CAP,2026-03,23,qrf,local_scaled_shrink180,6,1.234639212298351,404
CAP,2026-03,24,boosting,global60,0,1.538615158748628,404
CAP,2026-03,24,boosting,global180,1,1.2777663240015233,404
CAP,2026-03,24,boosting,scaled180,2,1.291393471117,404
CAP,2026-03,24,boosting,local180,3,1.450329125799066,404
CAP,2026-03,24,boosting,local_scaled180,4,1.4798004168921026,404
CAP,2026-03,24,boosting,local_shrink180,5,1.3462387326752878,404
CAP,2026-03,24,boosting,local_scaled_shrink180,6,1.3680196503506021,404
CAP,2026-03,25,boosting,global60,0,1.560446041142351,404
CAP,2026-03,25,boosting,global180,1,1.3068862938987476,404
CAP,2026-03,25,boosting,scaled180,2,1.3146842502247706,404
CAP,2026-03,25,boosting,local180,3,1.4707061513577449,404
CAP,2026-03,25,boosting,local_scaled180,4,1.5012666344634817,404
CAP,2026-03,25,boosting,local_shrink180,5,1.3712310766171314,404
CAP,2026-03,25,boosting,local_scaled_shrink180,6,1.395082465813541,404
CAP,2026-03,26,boosting,global60,0,1.5772282047430068,404
CAP,2026-03,26,boosting,global180,1,1.2778453328711261,404
CAP,2026-03,26,boosting,scaled180,2,1.2951814264992398,404
CAP,2026-03,26,boosting,local180,3,1.4734157206827636,404
CAP,2026-03,26,boosting,local_scaled180,4,1.5058248051198366,404
CAP,2026-03,26,boosting,local_shrink180,5,1.359854831586485,404
CAP,2026-03,26,boosting,local_scaled_shrink180,6,1.3868818453739928,404
CAP,2026-03,27,boosting,global60,0,1.2519965141157299,404
CAP,2026-03,27,boosting,global180,1,1.222550265083146,404
CAP,2026-03,27,boosting,scaled180,2,1.2181530934291318,404
CAP,2026-03,27,boosting,local180,3,1.2487130126374182,404
CAP,2026-03,27,boosting,local_scaled180,4,1.249669818102795,404
CAP,2026-03,27,boosting,local_shrink180,5,1.2297684971838292,404
CAP,2026-03,27,boosting,local_scaled_shrink180,6,1.228778519628084,404
CAP,2026-03,28,boosting,global60,0,1.2672830938676114,404
CAP,2026-03,28,boosting,global180,1,1.2338965222674876,404
CAP,2026-03,28,boosting,scaled180,2,1.2406541826587387,404
CAP,2026-03,28,boosting,local180,3,1.2601909353699199,404
CAP,2026-03,28,boosting,local_scaled180,4,1.2722872636006184,404
CAP,2026-03,28,boosting,local_shrink180,5,1.2424612845482932,404
CAP,2026-03,28,boosting,local_scaled_shrink180,6,1.2499286808560428,404
CAP,2026-03,29,boosting,global60,0,1.2688379953252582,404
CAP,2026-03,29,boosting,global180,1,1.2355109601832113,404
CAP,2026-03,29,boosting,scaled180,2,1.2415702388040406,404
CAP,2026-03,29,boosting,local180,3,1.260778545717642,404
CAP,2026-03,29,boosting,local_scaled180,4,1.2662775941328182,404
CAP,2026-03,29,boosting,local_shrink180,5,1.239255906464854,404
CAP,2026-03,29,boosting,local_scaled_shrink180,6,1.2445970270177584,404
CAP,2026-03,30,boosting,global60,0,1.6907775283536801,404
CAP,2026-03,30,boosting,global180,1,1.4262677346174364,404
CAP,2026-03,30,boosting,scaled180,2,1.4327167390473803,404
CAP,2026-03,30,boosting,local180,3,1.5974144770945147,404
CAP,2026-03,30,boosting,local_scaled180,4,1.6328441619070841,404
CAP,2026-03,30,boosting,local_shrink180,5,1.4984233922754822,404
CAP,2026-03,30,boosting,local_scaled_shrink180,6,1.522453602121154,404
CAP,2026-03,31,boosting,global60,0,1.7013819090850206,404
CAP,2026-03,31,boosting,global180,1,1.4591313166391522,404
CAP,2026-03,31,boosting,scaled180,2,1.4603327295813195,404
CAP,2026-03,31,boosting,local180,3,1.6230726368401518,404
CAP,2026-03,31,boosting,local_scaled180,4,1.6598966142176212,404
CAP,2026-03,31,boosting,local_shrink180,5,1.5258681142678674,404
CAP,2026-03,31,boosting,local_scaled_shrink180,6,1.5495874508670733,404
CAP,2026-03,32,boosting,global60,0,1.6804302018769983,404
CAP,2026-03,32,boosting,global180,1,1.3835167700279571,404
CAP,2026-03,32,boosting,scaled180,2,1.397185754093477,404
CAP,2026-03,32,boosting,local180,3,1.575963145951487,404
CAP,2026-03,32,boosting,local_scaled180,4,1.6140057038824374,404
CAP,2026-03,32,boosting,local_shrink180,5,1.4707609495389042,404
CAP,2026-03,32,boosting,local_scaled_shrink180,6,1.4971089222027412,404
CAP,2026-03,33,boosting,global60,0,1.3111130648316933,404
CAP,2026-03,33,boosting,global180,1,1.2892873219613117,404
CAP,2026-03,33,boosting,scaled180,2,1.2891799387458127,404
CAP,2026-03,33,boosting,local180,3,1.3075676833254064,404
CAP,2026-03,33,boosting,local_scaled180,4,1.306354585278148,404
CAP,2026-03,33,boosting,local_shrink180,5,1.2919236256577447,404
CAP,2026-03,33,boosting,local_scaled_shrink180,6,1.292441685983534,404
CAP,2026-03,34,boosting,global60,0,1.3203713835526758,404
CAP,2026-03,34,boosting,global180,1,1.3105342120943049,404
CAP,2026-03,34,boosting,scaled180,2,1.2989982912571403,404
CAP,2026-03,34,boosting,local180,3,1.3226468079277387,404
CAP,2026-03,34,boosting,local_scaled180,4,1.3224669928718598,404
CAP,2026-03,34,boosting,local_shrink180,5,1.3123765040167406,404
CAP,2026-03,34,boosting,local_scaled_shrink180,6,1.3070072227861143,404
CAP,2026-03,35,boosting,global60,0,1.3599637191705882,404
CAP,2026-03,35,boosting,global180,1,1.322595780029354,404
CAP,2026-03,35,boosting,scaled180,2,1.334631560425109,404
CAP,2026-03,35,boosting,local180,3,1.341671196271422,404
CAP,2026-03,35,boosting,local_scaled180,4,1.3538893900740585,404
CAP,2026-03,35,boosting,local_shrink180,5,1.3244259367449822,404
CAP,2026-03,35,boosting,local_scaled_shrink180,6,1.3373757817323955,404
CAP,2026-03,36,threshold,global60,0,1.5560754983252287,404
CAP,2026-03,36,threshold,global180,1,1.4435162993351403,404
CAP,2026-03,36,threshold,scaled180,2,1.41832182827095,404
CAP,2026-03,36,threshold,local180,3,1.5182588061808102,404
CAP,2026-03,36,threshold,local_scaled180,4,1.5047251375195603,404
CAP,2026-03,36,threshold,local_shrink180,5,1.4467686796237,404
CAP,2026-03,36,threshold,local_scaled_shrink180,6,1.4398401418906792,404
CAP,2026-03,37,threshold,global60,0,1.5201421045147587,404
CAP,2026-03,37,threshold,global180,1,1.3474609508654618,404
CAP,2026-03,37,threshold,scaled180,2,1.3368835268453982,404
CAP,2026-03,37,threshold,local180,3,1.4728713242947848,404
CAP,2026-03,37,threshold,local_scaled180,4,1.5017006721807615,404
CAP,2026-03,37,threshold,local_shrink180,5,1.376230887014617,404
CAP,2026-03,37,threshold,local_scaled_shrink180,6,1.398019945327243,404
CAP,2026-03,38,threshold,global60,0,1.5199440406778126,404
CAP,2026-03,38,threshold,global180,1,1.2365543067343459,404
CAP,2026-03,38,threshold,scaled180,2,1.2345414302434348,404
CAP,2026-03,38,threshold,local180,3,1.4112843654016063,404
CAP,2026-03,38,threshold,local_scaled180,4,1.4366176071646894,404
CAP,2026-03,38,threshold,local_shrink180,5,1.3044554513243134,404
CAP,2026-03,38,threshold,local_scaled_shrink180,6,1.3195561224740837,404
CAP,2026-03,39,threshold,global60,0,1.5752602358534502,404
CAP,2026-03,39,threshold,global180,1,1.3877254727641026,404
CAP,2026-03,39,threshold,scaled180,2,1.388449985200476,404
CAP,2026-03,39,threshold,local180,3,1.553351135950791,404
CAP,2026-03,39,threshold,local_scaled180,4,1.5800514323708625,404
CAP,2026-03,39,threshold,local_shrink180,5,1.4532915187002562,404
CAP,2026-03,39,threshold,local_scaled_shrink180,6,1.4709278737157965,404
CAP,2026-03,40,threshold,global60,0,1.5210902386898124,404
CAP,2026-03,40,threshold,global180,1,1.3217798744162719,404
CAP,2026-03,40,threshold,scaled180,2,1.319570202126568,404
CAP,2026-03,40,threshold,local180,3,1.512653135256644,404
CAP,2026-03,40,threshold,local_scaled180,4,1.5363071158188681,404
CAP,2026-03,40,threshold,local_shrink180,5,1.3931930944049342,404
CAP,2026-03,40,threshold,local_scaled_shrink180,6,1.410709861498382,404
CAP,2026-03,41,threshold,global60,0,1.4919438467357558,404
CAP,2026-03,41,threshold,global180,1,1.2174775998211818,404
CAP,2026-03,41,threshold,scaled180,2,1.2194087421862994,404
CAP,2026-03,41,threshold,local180,3,1.3990265202115773,404
CAP,2026-03,41,threshold,local_scaled180,4,1.4267308055641097,404
CAP,2026-03,41,threshold,local_shrink180,5,1.289182866234578,404
CAP,2026-03,41,threshold,local_scaled_shrink180,6,1.306117588836668,404
CAP,2026-03,42,threshold,global60,0,1.5560754983252003,404
CAP,2026-03,42,threshold,global180,1,1.4435162993351478,404
CAP,2026-03,42,threshold,scaled180,2,1.4183218282709786,404
CAP,2026-03,42,threshold,local180,3,1.5182588061807982,404
CAP,2026-03,42,threshold,local_scaled180,4,1.5047251375195754,404
CAP,2026-03,42,threshold,local_shrink180,5,1.4467686796236978,404
CAP,2026-03,42,threshold,local_scaled_shrink180,6,1.4398401418906972,404
CAP,2026-03,43,threshold,global60,0,1.5055723045186682,404
CAP,2026-03,43,threshold,global180,1,1.3607625499052167,404
CAP,2026-03,43,threshold,scaled180,2,1.3529106411502827,404
CAP,2026-03,43,threshold,local180,3,1.4650901447171518,404
CAP,2026-03,43,threshold,local_scaled180,4,1.4925727924633858,404
CAP,2026-03,43,threshold,local_shrink180,5,1.3813627658850565,404
CAP,2026-03,43,threshold,local_scaled_shrink180,6,1.3948512923021332,404
CAP,2026-03,44,threshold,global60,0,1.445301156069369,404
CAP,2026-03,44,threshold,global180,1,1.223704558082083,404
CAP,2026-03,44,threshold,scaled180,2,1.234961891796205,404
CAP,2026-03,44,threshold,local180,3,1.3693070921080441,404
CAP,2026-03,44,threshold,local_scaled180,4,1.3872403673423637,404
CAP,2026-03,44,threshold,local_shrink180,5,1.2816744092297405,404
CAP,2026-03,44,threshold,local_scaled_shrink180,6,1.2965484151458277,404
CAP,2026-03,45,threshold,global60,0,1.5752602358534524,404
CAP,2026-03,45,threshold,global180,1,1.3877254727640962,404
CAP,2026-03,45,threshold,scaled180,2,1.3884499852004732,404
CAP,2026-03,45,threshold,local180,3,1.5533511359507928,404
CAP,2026-03,45,threshold,local_scaled180,4,1.5800514323708663,404
CAP,2026-03,45,threshold,local_shrink180,5,1.453291518700253,404
CAP,2026-03,45,threshold,local_scaled_shrink180,6,1.470927873715797,404
CAP,2026-03,46,threshold,global60,0,1.5145323150398604,404
CAP,2026-03,46,threshold,global180,1,1.3422307031168983,404
CAP,2026-03,46,threshold,scaled180,2,1.3274872435206682,404
CAP,2026-03,46,threshold,local180,3,1.4908223417348476,404
CAP,2026-03,46,threshold,local_scaled180,4,1.5169505224716529,404
CAP,2026-03,46,threshold,local_shrink180,5,1.3925586827021756,404
CAP,2026-03,46,threshold,local_scaled_shrink180,6,1.4089585279116972,404
CAP,2026-03,47,threshold,global60,0,1.4347855257639373,404
CAP,2026-03,47,threshold,global180,1,1.2183929060622596,404
CAP,2026-03,47,threshold,scaled180,2,1.223007189298403,404
CAP,2026-03,47,threshold,local180,3,1.364760818182261,404
CAP,2026-03,47,threshold,local_scaled180,4,1.38684411647832,404
CAP,2026-03,47,threshold,local_shrink180,5,1.2694961964132363,404
CAP,2026-03,47,threshold,local_scaled_shrink180,6,1.2850504869500696,404
CAP,2026-03,48,threshold,global60,0,2.0643610519488593,404
CAP,2026-03,48,threshold,global180,1,1.895118715907584,404
CAP,2026-03,48,threshold,scaled180,2,1.8626744471689236,404
CAP,2026-03,48,threshold,local180,3,1.9425196741873345,404
CAP,2026-03,48,threshold,local_scaled180,4,1.9778633525134997,404
CAP,2026-03,48,threshold,local_shrink180,5,1.8540401903772574,404
CAP,2026-03,48,threshold,local_scaled_shrink180,6,1.872659841138058,404
CAP,2026-03,49,threshold,global60,0,1.992380919611554,404
CAP,2026-03,49,threshold,global180,1,1.726432412489528,404
CAP,2026-03,49,threshold,scaled180,2,1.693814382124686,404
CAP,2026-03,49,threshold,local180,3,1.8673715266099427,404
CAP,2026-03,49,threshold,local_scaled180,4,1.9215385682510802,404
CAP,2026-03,49,threshold,local_shrink180,5,1.744358159865898,404
CAP,2026-03,49,threshold,local_scaled_shrink180,6,1.7678399891211227,404
CAP,2026-03,50,threshold,global60,0,1.6703997623787636,404
CAP,2026-03,50,threshold,global180,1,1.395674413779781,404
CAP,2026-03,50,threshold,scaled180,2,1.42115980790835,404
CAP,2026-03,50,threshold,local180,3,1.5674732932827917,404
CAP,2026-03,50,threshold,local_scaled180,4,1.5985406047707975,404
CAP,2026-03,50,threshold,local_shrink180,5,1.4673713231914816,404
CAP,2026-03,50,threshold,local_scaled_shrink180,6,1.5010947020764591,404
CAP,2026-03,51,threshold,global60,0,1.930862526649182,404
CAP,2026-03,51,threshold,global180,1,1.6904253312828044,404
CAP,2026-03,51,threshold,scaled180,2,1.6866454545125384,404
CAP,2026-03,51,threshold,local180,3,1.894012994329585,404
CAP,2026-03,51,threshold,local_scaled180,4,1.9205416885528188,404
CAP,2026-03,51,threshold,local_shrink180,5,1.7729959047975163,404
CAP,2026-03,51,threshold,local_scaled_shrink180,6,1.7899987935067312,404
CAP,2026-03,52,threshold,global60,0,1.8537606632737804,404
CAP,2026-03,52,threshold,global180,1,1.6204471612604985,404
CAP,2026-03,52,threshold,scaled180,2,1.6425805703932654,404
CAP,2026-03,52,threshold,local180,3,1.77905060230111,404
CAP,2026-03,52,threshold,local_scaled180,4,1.8296772318221526,404
CAP,2026-03,52,threshold,local_shrink180,5,1.6802128967981307,404
CAP,2026-03,52,threshold,local_scaled_shrink180,6,1.7304480638436066,404
CAP,2026-03,53,threshold,global60,0,1.6065629757225344,404
CAP,2026-03,53,threshold,global180,1,1.3777639320981419,404
CAP,2026-03,53,threshold,scaled180,2,1.3858408663362503,404
CAP,2026-03,53,threshold,local180,3,1.5541563569549677,404
CAP,2026-03,53,threshold,local_scaled180,4,1.5831775085474333,404
CAP,2026-03,53,threshold,local_shrink180,5,1.444295774047903,404
CAP,2026-03,53,threshold,local_scaled_shrink180,6,1.466420671738478,404
CAP,2026-03,54,threshold,global60,0,2.0643610519488655,404
CAP,2026-03,54,threshold,global180,1,1.895118715907588,404
CAP,2026-03,54,threshold,scaled180,2,1.8626744471689296,404
CAP,2026-03,54,threshold,local180,3,1.9425196741873316,404
CAP,2026-03,54,threshold,local_scaled180,4,1.9778633525134799,404
CAP,2026-03,54,threshold,local_shrink180,5,1.8540401903772563,404
CAP,2026-03,54,threshold,local_scaled_shrink180,6,1.8726598411380475,404
CAP,2026-03,55,threshold,global60,0,1.9254511897939004,404
CAP,2026-03,55,threshold,global180,1,1.6387816279126468,404
CAP,2026-03,55,threshold,scaled180,2,1.6047360011680376,404
CAP,2026-03,55,threshold,local180,3,1.8159901575368658,404
CAP,2026-03,55,threshold,local_scaled180,4,1.8722962624428978,404
CAP,2026-03,55,threshold,local_shrink180,5,1.6810254924924801,404
