definition,family,rule,sample,n,pinball,below,q_change,too_low,too_high,cost_5,missed_severity_5,cost_10,missed_severity_10,cost_20,missed_severity_20,event_5,alarm_5,tp_5,fp_5,fn_5,event_10,alarm_10,tp_10,fp_10,fn_10,event_20,alarm_20,tp_20,fp_20,fn_20,coverage_abs_error,conditional_abs_error
CAP,historical,scaled180,full,509,1.7949817953779,0.1100196463654224,-12.008480594285615,1.2744098557880243,0.5205719395898752,0.0719056974459725,0.0,0.08978388998035364,0.0877426905284123,0.021218074656188607,0.11729322720000396,143.0,509.0,143.0,366.0,0.0,71.0,408.0,59.0,349.0,12.0,12.0,0.0,0.0,0.0,12.0,0.010019646365422394,0.11493123772102161
CAP,historical,scaled180,2025-12,139,1.7063943990729589,0.12949640287769784,-13.08537358437709,1.3370752970021111,0.3693191020708478,0.0683453237410072,0.0,0.08273381294964027,0.0,0.012949640287769784,0.03292301868384474,44.0,139.0,44.0,95.0,0.0,24.0,139.0,24.0,115.0,0.0,2.0,0.0,0.0,0.0,2.0,0.029496402877697836,0.14028776978417265
CAP,historical,scaled180,2026-01,137,1.4384040269448357,0.043795620437956206,-12.459166645792498,1.3331212310568532,0.10528279588798244,0.07518248175182482,0.0,0.09635036496350365,0.03511985008890249,0.006569343065693431,0.011267890936370904,34.0,137.0,34.0,103.0,0.0,10.0,122.0,8.0,114.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0562043795620438,0.08832116788321168
CAP,historical,scaled180,2026-02,128,1.7474377205764824,0.1484375,-9.465880308731148,1.0656092594307114,0.6818284611457708,0.075,0.0,0.09843750000000001,0.31132507825611105,0.0140625,0.06122156833654879,32.0,128.0,32.0,96.0,0.0,16.0,42.0,6.0,36.0,10.0,2.0,0.0,0.0,0.0,2.0,0.048437499999999994,0.109375
CAP,historical,scaled180,2026-03,105,2.435462213818833,0.12380952380952381,-13.09439223116004,1.3693862519132478,1.066075961905585,0.06857142857142856,0.0,0.07999999999999999,0.0,0.060000000000000005,0.43567515468939555,33.0,105.0,33.0,72.0,0.0,21.0,105.0,21.0,84.0,0.0,7.0,0.0,0.0,0.0,7.0,0.023809523809523808,0.13428571428571426
CAP,linear,global180,full,509,1.3592940583734978,0.10609037328094302,-9.550645062072832,1.0096358841884336,0.3496581741850641,0.059724950884086435,0.03287640940536842,0.058546168958742636,0.05594720384983991,0.012966601178781925,0.0540179586679137,143.0,417.0,140.0,277.0,3.0,71.0,249.0,59.0,190.0,12.0,12.0,8.0,5.0,3.0,7.0,0.006090373280943015,0.055599214145383095
CAP,linear,global180,2025-12,139,1.437669303802602,0.07913669064748201,-12.559838280583495,1.2629046101336523,0.1747646936689499,0.06690647482014389,0.0,0.0712230215827338,0.016182366799599484,0.007913669064748202,0.006372121938829868,44.0,137.0,44.0,93.0,0.0,24.0,113.0,23.0,90.0,1.0,2.0,3.0,1.0,2.0,1.0,0.020863309352517997,0.08992805755395683
CAP,linear,global180,2026-01,137,1.1031824052987178,0.072992700729927,-8.608253872230359,0.9530169192716488,0.15016548602706908,0.06131386861313867,0.01785190703839919,0.03795620437956205,0.030356150283688967,0.006569343065693431,0.011267890936370904,34.0,108.0,33.0,75.0,1.0,10.0,52.0,9.0,43.0,1.0,1.0,0.0,0.0,0.0,1.0,0.027007299270073004,0.04452554744525547
CAP,linear,global180,2026-02,128,1.353051870296969,0.109375,-8.437026766697981,0.9335738556197752,0.4194780146771937,0.057812499999999996,0.0,0.05546875000000001,0.08116047419342867,0.0140625,0.06122156833654879,32.0,106.0,32.0,74.0,0.0,16.0,47.0,12.0,35.0,4.0,2.0,0.0,0.0,0.0,2.0,0.009374999999999994,0.0703125
CAP,linear,global180,2026-03,105,1.5973144148534506,0.18095238095238095,-8.154196275819661,0.8409538360360755,0.7563605788173747,0.05047619047619048,0.1360798202197318,0.07238095238095239,0.1112423284647612,0.026666666666666665,0.16408908768675867,33.0,66.0,31.0,35.0,2.0,21.0,37.0,15.0,22.0,6.0,7.0,5.0,4.0,1.0,3.0,0.08095238095238094,0.08095238095238096
CAP,linear,global60,full,509,1.487908213828764,0.09823182711198428,-11.244566997994676,1.1749502739669264,0.31295793986183773,0.05913555992141453,0.00480493372153377,0.055992141453831044,0.06503332781941275,0.02337917485265226,0.0540179586679137,143.0,434.0,142.0,292.0,1.0,71.0,246.0,60.0,186.0,11.0,12.0,61.0,5.0,56.0,7.0,0.0017681728880157288,0.0481335952848723
CAP,linear,global60,2025-12,139,1.9215567364679365,0.04316546762589928,-18.26434804092651,1.8246992318310569,0.09685750463687962,0.06762589928057552,0.0,0.06258992805755395,0.0,0.04604316546762589,0.006372121938829868,44.0,138.0,44.0,94.0,0.0,24.0,111.0,24.0,87.0,0.0,2.0,56.0,1.0,55.0,1.0,0.05683453237410072,0.07266187050359713
CAP,linear,global60,2026-01,137,1.0782130460700428,0.10218978102189781,-7.253184862792087,0.8285637724993369,0.249649273570706,0.05766423357664234,0.01785190703839919,0.043065693430656936,0.10703892022080834,0.006569343065693431,0.011267890936370904,34.0,103.0,33.0,70.0,1.0,10.0,29.0,6.0,23.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0021897810218978048,0.03576642335766424
CAP,linear,global60,2026-02,128,1.3713819190255547,0.1015625,-9.743049260167439,1.0529488849048847,0.3184330341206698,0.0640625,0.0,0.05390625,0.055492049912659505,0.0140625,0.06122156833654879,32.0,114.0,32.0,82.0,0.0,16.0,65.0,14.0,51.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0015624999999999944,0.0625
CAP,linear,global60,2026-03,105,1.5904459192660085,0.1619047619047619,-8.989938978919602,0.9154838297563259,0.6749620895096825,0.043809523809523805,0.0,0.06666666666666668,0.10794904191438032,0.026666666666666665,0.16408908768675867,33.0,79.0,33.0,46.0,0.0,21.0,41.0,16.0,25.0,5.0,7.0,5.0,4.0,1.0,3.0,0.06190476190476191,0.06190476190476191
CAP,linear,local180,full,509,1.423489191743557,0.11394891944990176,-10.058436288408439,1.0617566078956442,0.3617325838479127,0.0581532416502947,0.04557715871129382,0.056385068762278986,0.061962834141952285,0.021021611001964636,0.06126859648236766,143.0,379.0,137.0,242.0,6.0,71.0,248.0,60.0,188.0,11.0,12.0,39.0,4.0,35.0,8.0,0.013948919449901759,0.033595284872298625
CAP,linear,local180,2025-12,139,1.6264873145559096,0.08633093525179857,-14.149633570486392,1.4248679873002439,0.2016193272556659,0.06546762589928055,0.0,0.06187050359712229,0.024359699492734522,0.03381294964028777,0.03292301868384474,44.0,135.0,44.0,91.0,0.0,24.0,100.0,23.0,77.0,1.0,2.0,29.0,0.0,29.0,2.0,0.01366906474820144,0.09712230215827339
CAP,linear,local180,2026-01,137,1.1722554154608318,0.10948905109489052,-8.110224446181089,0.9151015719434261,0.2571538435174057,0.06277372262773724,0.06503936248888113,0.043065693430656936,0.06541050393805095,0.010218978102189783,0.011267890936370904,34.0,80.0,30.0,50.0,4.0,10.0,49.0,8.0,41.0,2.0,1.0,5.0,0.0,5.0,1.0,0.00948905109489051,0.03284671532846715
CAP,linear,local180,2026-02,128,1.3232809109194057,0.09375,-9.429843040713457,1.0199502243434115,0.30333068657599405,0.05546875,0.0,0.05859375,0.06138434303313045,0.0140625,0.06122156833654879,32.0,103.0,32.0,71.0,0.0,16.0,61.0,13.0,48.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0062500000000000056,0.03906250000000001
CAP,linear,local180,2026-03,105,1.6047172700798205,0.18095238095238095,-7.9507080587062395,0.8233801820185046,0.7813370880613161,0.04571428571428572,0.1360798202197318,0.06380952380952382,0.10794904191438032,0.026666666666666665,0.16408908768675867,33.0,61.0,31.0,30.0,2.0,21.0,38.0,16.0,22.0,5.0,7.0,5.0,4.0,1.0,3.0,0.08095238095238094,0.08095238095238096
CAP,linear,local_scaled180,full,509,1.4312982388243674,0.11394891944990176,-10.179259863347998,1.0734116343482856,0.35788660447608167,0.056188605108055005,0.03928562857746822,0.056581532416502954,0.061962834141952285,0.01650294695481336,0.04626629579546433,143.0,379.0,138.0,241.0,5.0,71.0,249.0,60.0,189.0,11.0,12.0,36.0,6.0,30.0,6.0,0.013948919449901759,0.033595284872298625
