model,month,stage,epoch,train_loss_scaled,validation_tail_loss_bp,selected_counts
gru_shuffled_20260912,2026-02,validation,2,0.19032830900072087,1.3713008386002767,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,3,0.18798413801522987,1.3782411118205256,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,4,0.18712679431004775,1.3753919180929146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,5,0.18577767199113004,1.3784072253514967,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,6,0.18443087962427163,1.375582974995335,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,7,0.18349096036616835,1.3789976785638625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,8,0.18187798232831046,1.380149746899849,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,9,0.18138890540043578,1.3782609905973529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,10,0.18035351703805808,1.3863012498305127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,refit,1,0.20176703635873977,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,refit,2,0.1954010316510112,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,1,0.19770852095606475,1.3778620149631606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,2,0.19048669207325925,1.3780292847046727,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,3,0.18752913016302356,1.3778117691677372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,4,0.18636682806117602,1.3830760478619832,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,5,0.18447602103295424,1.3819675817082144,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,6,0.1832017571058777,1.3959338541029471,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,7,0.18237748413603544,1.3915716322317409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,8,0.18047398734722234,1.3974106877684618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,9,0.17988730813411735,1.391001530962174,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,10,0.17875490862419233,1.408868566900948,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,validation,11,0.17672147495881843,1.4037692901756302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,refit,1,0.20243681270048158,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,refit,2,0.19483662960501846,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-02,refit,3,0.1928748537325573,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,1,0.19862617171320313,1.381056138463578,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,2,0.19189463976326185,1.3712553705788726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,3,0.18833062625207792,1.373663101187873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,4,0.1863613168964775,1.3777332609408917,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,5,0.18459531720639208,1.3819671838616912,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,6,0.18321869491315082,1.3854960208020182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,7,0.1817795674614015,1.3902703950920685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,8,0.18023638018818333,1.4006404662110334,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,9,0.1789898575642949,1.4022003285185627,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,validation,10,0.1780613315325271,1.4071315691192754,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,refit,1,0.20330600610160177,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-02,refit,2,0.19655007862169807,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,1,0.1972511875651075,1.3763527479820505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,2,0.190301774520886,1.3710173745537069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,3,0.187817984401397,1.3772668496592775,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,4,0.18656569910002807,1.377911469893386,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,5,0.18513420293303834,1.3797918499312816,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,6,0.1836156462009275,1.3775202782612044,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,7,0.18245621959851355,1.3848535824539137,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,8,0.18100275461918217,1.3853602810469428,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,9,0.18026000591055846,1.3846943843951722,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,validation,10,0.179121227146494,1.3889324279753505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,refit,1,0.20165168948101733,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-02,refit,2,0.19511470073140444,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,1,0.1984170466769704,1.3929385955604046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,2,0.19038098923535146,1.382985857464636,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,3,0.18535336356617346,1.4031147047733272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,4,0.1809176605993158,1.3865634406952154,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,5,0.17799328925823427,1.3822413271508838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,6,0.17604234935385316,1.3891322033105036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,7,0.17407856788356132,1.4042171813808204,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,8,0.17242275041037014,1.4312483945919343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,9,0.17053735782044932,1.4257875861855065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,10,0.1693463792353577,1.433653310553793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,11,0.1679074660372421,1.4136886533528454,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,12,0.16607482007309923,1.4171878963944704,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,validation,13,0.16596488739965215,1.4260283544054884,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,refit,1,0.20319995394848958,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,refit,2,0.19331155812016826,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,refit,3,0.1892001147839188,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,refit,4,0.1863839184500363,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-02,refit,5,0.18361293455974492,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,1,0.19851378100599182,1.3816960181281632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,2,0.1898049671087361,1.383731212815648,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,3,0.18364766834667523,1.4062569664986262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,4,0.17959404852710711,1.3958542840644101,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,5,0.17737738213148754,1.4063672699048089,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,6,0.17530598239330447,1.4286845712901255,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,7,0.17301370905877225,1.402335651590806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,8,0.17118066908611068,1.3964360753312073,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,validation,9,0.1700110749580168,1.4038793953469588,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-02,refit,1,0.202956677359487,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,1,0.19799594770982698,1.3965293374526897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,2,0.19013717025726593,1.3937963907173976,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,3,0.18529214887154039,1.4102785917887641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,4,0.18203769999364464,1.432686597825033,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,5,0.1792930153311215,1.4000720395950685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,6,0.17718718916419232,1.3999787808590414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,7,0.17467413811035482,1.4008103538651127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,8,0.17252426293266657,1.3980550572867232,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,9,0.17062811716687382,1.4110807048943979,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,validation,10,0.16936849224214348,1.4203389871383871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,refit,1,0.20289430332811992,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-02,refit,2,0.19359108396233796,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,1,0.19831453200058086,1.393301342276756,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,2,0.19040581774248627,1.3874516614720045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,3,0.18571134009035514,1.4005395287280389,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,4,0.1820067859297193,1.391380058237282,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,5,0.17917456719987918,1.3833805024118306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,6,0.17751736475139665,1.383699591470812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,7,0.17566870225395162,1.3880316610544126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,8,0.17369581024118494,1.407306904473864,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,9,0.1724281432692583,1.4050310545556999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,10,0.1706351963675665,1.4077701135819756,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,11,0.16995534672604556,1.400099388756863,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,12,0.1675288107982059,1.4016965655319684,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,validation,13,0.1674357491536792,1.407523959718575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,refit,1,0.20313866661523713,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,refit,2,0.19342146106844255,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,refit,3,0.18956754078124163,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,refit,4,0.18682599610313194,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-02,refit,5,0.1840963295679097,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,1,0.19857160224532175,1.3829415734883002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,2,0.1902194588243978,1.3960134110697169,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,3,0.18495388888186934,1.407199479899091,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,4,0.18135762666816582,1.3869970807878769,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,5,0.17866168971599963,1.3943935362579847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,6,0.17711929892004785,1.4221685310244623,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,7,0.17487453193213562,1.4027303123409465,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,8,0.17291057507446872,1.396733535927682,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,validation,9,0.17196623051706122,1.3913135224647373,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-02,refit,1,0.20298364187823664,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,1,0.1980341761871302,1.3966147566006282,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,2,0.1901518893320156,1.3935934471434757,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,3,0.1848496838250817,1.4162902391459549,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,4,0.18213450169639903,1.4316081653040331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,5,0.17949209842944353,1.403389456032771,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,6,0.1772519596530992,1.397787939697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,7,0.1749800907213217,1.4024443858649636,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,8,0.17294486526105282,1.4030883511343284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,9,0.17106163010863026,1.410686384573097,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,validation,10,0.17075552347319922,1.422663650267005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,refit,1,0.20295110256552443,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-02,refit,2,0.19350012511512696,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,1,0.1982736492097028,1.3932872769767335,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,2,0.19025164769744365,1.386150511247311,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,3,0.18575903904458005,1.4052441679373622,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,4,0.18174155327936697,1.389733375324954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,5,0.17897564156090756,1.383159940177064,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,6,0.17708754733925128,1.3850940767731865,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,7,0.17530930774209885,1.3953128750896762,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,8,0.17339428226752598,1.4126090941047493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,9,0.17179393717932215,1.415082060236765,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,10,0.17033762578675787,1.4094828035262716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,11,0.1695344604387334,1.4037565346192813,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,12,0.1673401816242998,1.4050692164394625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,validation,13,0.16668740465724957,1.4122263340627452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,refit,1,0.20313705846060867,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,refit,2,0.19335583218670654,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,refit,3,0.18942966007381518,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,refit,4,0.18663183133326203,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-02,refit,5,0.1839649907401578,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,1,0.19851720528367445,1.3828599362789966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,2,0.1900669075017803,1.3827489911446889,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,3,0.1842384639608024,1.3940705614101412,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,4,0.1801030089083115,1.3861635421772254,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,5,0.17767907398044813,1.3901959867580722,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,6,0.1757046999537302,1.4190918343852412,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,7,0.17341831669973307,1.3947890185577805,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,8,0.1717783429580016,1.3875681296311966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,9,0.17069538742445406,1.4011122896250854,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,validation,10,0.16860588120994505,1.3931481477361725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,refit,1,0.20297364543898194,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-02,refit,2,0.19508520433325624,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,1,0.198035787331988,1.3970648208559386,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,2,0.19014164772937003,1.3955350394399846,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,3,0.18494112431986368,1.4124738489346924,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,4,0.1819855174636268,1.4317682235369003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,5,0.17922039694728115,1.403007411185551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,6,0.17714862049575222,1.398809319557831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,7,0.17462176522102127,1.4003522502478605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,8,0.17296994983583697,1.3957724950486192,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,9,0.17105750620498375,1.4169762033040996,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,validation,10,0.170294855340595,1.4147181985979425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,refit,1,0.20288423967765265,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-02,refit,2,0.19349978886977612,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tcn_hard_shuffled_20260910,2026-02,validation,1,0.199969483312031,1.3911024533223233,"[128, 2, 0, 68, 64, 139, 92, 197, 153, 1040, 1696]"
tcn_hard_shuffled_20260910,2026-02,validation,2,0.19191034801447981,1.370078908242323,"[0, 0, 1, 130, 45, 197, 60, 251, 108, 1001, 1786]"
tcn_hard_shuffled_20260910,2026-02,validation,3,0.18653694542135796,1.3802580977240202,"[0, 0, 2, 71, 95, 139, 111, 193, 207, 979, 1782]"
tcn_hard_shuffled_20260910,2026-02,validation,4,0.1842252765580508,1.3961802272605137,"[0, 2, 0, 81, 83, 141, 111, 203, 191, 1156, 1611]"
tcn_hard_shuffled_20260910,2026-02,validation,5,0.183048869272656,1.3791754944098618,"[0, 2, 0, 83, 75, 135, 115, 177, 197, 1280, 1515]"
tcn_hard_shuffled_20260910,2026-02,validation,6,0.18079641655807757,1.3893723775590805,"[0, 2, 3, 76, 67, 136, 133, 197, 191, 1302, 1472]"
tcn_hard_shuffled_20260910,2026-02,validation,7,0.1799857134957592,1.3945978821961764,"[0, 0, 1, 77, 67, 124, 127, 184, 186, 1322, 1491]"
tcn_hard_shuffled_20260910,2026-02,validation,8,0.1796731399020925,1.4060398907755243,"[0, 1, 0, 66, 66, 140, 121, 199, 212, 1344, 1430]"
tcn_hard_shuffled_20260910,2026-02,validation,9,0.17859104394779488,1.3961576830940992,"[0, 0, 0, 82, 82, 122, 109, 182, 218, 1303, 1481]"
tcn_hard_shuffled_20260910,2026-02,validation,10,0.17797196537597648,1.3986564912318034,"[0, 1, 0, 85, 52, 112, 108, 189, 212, 1338, 1482]"
tcn_hard_shuffled_20260910,2026-02,refit,1,0.20526096365348614,,"[128, 0, 0, 114, 75, 153, 146, 254, 209, 1341, 1831]"
tcn_hard_shuffled_20260910,2026-02,refit,2,0.19644756523672763,,"[0, 1, 0, 155, 69, 230, 94, 303, 156, 1268, 1975]"
tcn_hard_shuffled_20260911,2026-02,validation,1,0.2000732003485034,1.3919689042382513,"[128, 1, 0, 81, 64, 137, 93, 197, 154, 1193, 1531]"
tcn_hard_shuffled_20260911,2026-02,validation,2,0.19377727162474925,1.3838346643238677,"[0, 0, 0, 95, 33, 154, 63, 229, 110, 1212, 1683]"
tcn_hard_shuffled_20260911,2026-02,validation,3,0.187816502991153,1.4014729297494526,"[0, 2, 0, 103, 58, 169, 71, 239, 118, 1228, 1591]"
tcn_hard_shuffled_20260911,2026-02,validation,4,0.1848719173151876,1.3776228537459434,"[0, 1, 2, 101, 72, 128, 84, 216, 158, 1323, 1494]"
tcn_hard_shuffled_20260911,2026-02,validation,5,0.18260552234308586,1.3917360552468578,"[0, 1, 2, 83, 71, 151, 82, 222, 163, 1390, 1414]"
