definition,reference,cohort,h,group,outcome,n,outcome_n,days,status,mean,ci_low,ci_high,bootstrap_valid_fraction
PCA,threshold,full12,12,reference_only,fall10,83,83,40,adequate,0.060240963855421686,0.011621224271585138,0.11021657250470805,1.0
PCA,threshold,full12,12,reference_only,local_down,83,83,40,adequate,0.5060240963855421,0.390625,0.5941436696861174,1.0
PCA,threshold,full12,12,neither,e_now,152,152,58,adequate,-11.548828318948702,-15.157313481218067,-9.02287444994753,1.0
PCA,threshold,full12,12,neither,delta_e,152,152,58,adequate,7.206538970373434,5.6516070029260685,8.87865352042292,1.0
PCA,threshold,full12,12,neither,target,152,152,58,adequate,-4.342289348575267,-7.931892529058676,-1.0586248760974777,1.0
PCA,threshold,full12,12,neither,local_logreturn_bp,152,152,58,adequate,7.976007505946725,0.02484894673739667,15.896636357924288,1.0
PCA,threshold,full12,12,neither,local_change_krw,152,152,58,adequate,1.1644736842105263,-0.0016528925619833771,2.3232013457556935,1.0
PCA,threshold,full12,12,neither,delta_log_volume,152,152,58,adequate,-0.040230764330949714,-0.18088331601130042,0.09304211986769506,1.0
PCA,threshold,full12,12,neither,delta_local_bp,152,152,58,adequate,8.004992418561278,-0.06811458652245925,16.071328331659668,1.0
PCA,threshold,full12,12,neither,delta_quote_bp,152,152,58,adequate,0.04567360554327942,-0.29658748382351396,0.33605220441841316,1.0
PCA,threshold,full12,12,neither,delta_fx_bp,152,152,58,adequate,-3.022666848829967,-12.392048387712215,7.512235896144096,1.0
PCA,threshold,full12,12,neither,delta_market_bp,152,152,58,adequate,2.190655911553026,-6.909614222336758,11.353568767791586,1.0
PCA,threshold,full12,12,neither,delta_g_bp,152,152,58,adequate,-0.012116116454820811,-0.07885403273646906,0.06417170197773761,1.0
PCA,threshold,full12,12,neither,fall10,152,152,58,adequate,0.05263157894736842,0.017383808095952025,0.09259872455236692,1.0
PCA,threshold,full12,12,neither,local_down,152,152,58,adequate,0.3881578947368421,0.310126582278481,0.4681291269258987,1.0
PCA,threshold,common_path,1,both,e_now,116,116,59,adequate,3.3619519091208914,1.5562505318359672,5.189200586504835,1.0
PCA,threshold,common_path,1,both,delta_e,116,116,59,adequate,-3.9167604470204576,-5.928729699977808,-2.1423961268007465,1.0
PCA,threshold,common_path,1,both,target,116,116,59,adequate,-0.5548085378995657,-2.7964214089278583,1.5841138636461576,1.0
PCA,threshold,common_path,1,both,local_logreturn_bp,116,116,59,adequate,-3.2279936083289043,-4.936250033276552,-1.6486139212806472,1.0
PCA,threshold,common_path,1,both,local_change_krw,116,116,59,adequate,-0.47413793103448276,-0.723588850174216,-0.24136708241623872,1.0
PCA,threshold,common_path,1,both,delta_log_volume,116,116,59,adequate,-0.07825785650309613,-0.13868823998410224,-0.015082039988863009,1.0
PCA,threshold,common_path,1,both,delta_local_bp,116,116,59,adequate,-3.2494980743967967,-4.969254301981439,-1.6540235403721724,1.0
PCA,threshold,common_path,1,both,delta_quote_bp,116,116,59,adequate,0.18264471661400847,0.08352054126314838,0.290413756144891,1.0
PCA,threshold,common_path,1,both,delta_fx_bp,116,116,59,adequate,2.077692151661057,0.2606177335872369,4.160128741907562,1.0
PCA,threshold,common_path,1,both,delta_market_bp,116,116,59,adequate,-2.9108293998412673,-5.528270586621133,-0.5444982569077267,1.0
PCA,threshold,common_path,1,both,delta_g_bp,116,116,59,adequate,-0.01676984105728572,-0.04286319091654994,0.0054179802144878894,1.0
PCA,threshold,common_path,1,both,fall10,116,116,59,adequate,0.29310344827586204,0.2158273381294964,0.3784409409409409,1.0
PCA,threshold,common_path,1,both,local_down,116,116,59,adequate,0.5,0.41962845622119815,0.5773329185922502,1.0
PCA,threshold,common_path,1,ml_only,e_now,12,12,10,limited,-3.156575285525052,-5.740954269751914,-0.26244796897075806,1.0
PCA,threshold,common_path,1,ml_only,delta_e,12,12,10,limited,1.6954693258084148,-4.327739767510356,7.013310939326519,1.0
PCA,threshold,common_path,1,ml_only,target,12,12,10,limited,-1.4611059597166374,-7.550795289734234,3.580286304978245,1.0
PCA,threshold,common_path,1,ml_only,local_logreturn_bp,12,12,10,limited,2.2552960314992663,-2.304016983536839,6.7593318298908445,1.0
PCA,threshold,common_path,1,ml_only,local_change_krw,12,12,10,limited,0.3333333333333333,-0.33484848484848473,1.0,1.0
PCA,threshold,common_path,1,ml_only,delta_log_volume,12,12,10,limited,-0.02603246826421361,-0.1901214586908005,0.17000384862169915,1.0
PCA,threshold,common_path,1,ml_only,delta_local_bp,12,12,10,limited,2.2959183902322655,-2.2778936123306206,6.82382285754522,1.0
PCA,threshold,common_path,1,ml_only,delta_quote_bp,12,12,10,limited,-0.1683038605373377,-0.5694563548735899,0.19985047190213637,1.0
PCA,threshold,common_path,1,ml_only,delta_fx_bp,12,12,10,limited,-3.127166967007765,-7.967949987723614,1.7518925258440239,1.0
PCA,threshold,common_path,1,ml_only,delta_market_bp,12,12,10,limited,2.6237975429265217,-8.15652503826686,12.905210431372174,1.0
PCA,threshold,common_path,1,ml_only,delta_g_bp,12,12,10,limited,0.07122422019487111,0.009471068104081498,0.14143688944455995,1.0
PCA,threshold,common_path,1,ml_only,fall10,12,12,10,limited,0.16666666666666666,0.0,0.3754807692307688,1.0
PCA,threshold,common_path,1,ml_only,local_down,12,12,10,limited,0.16666666666666666,0.0,0.42857142857142855,1.0
PCA,threshold,common_path,1,reference_only,e_now,38,38,25,adequate,-8.911309294324983,-11.703265911435908,-6.4802192483058745,1.0
PCA,threshold,common_path,1,reference_only,delta_e,38,38,25,adequate,3.3544448624143026,1.388652768994862,5.751341487543141,1.0
PCA,threshold,common_path,1,reference_only,target,38,38,25,adequate,-5.55686443191068,-9.316121637104033,-1.9951647784389264,1.0
PCA,threshold,common_path,1,reference_only,local_logreturn_bp,38,38,25,adequate,2.702895312914828,-0.9727832420680148,6.557201678949579,1.0
PCA,threshold,common_path,1,reference_only,local_change_krw,38,38,25,adequate,0.39473684210526316,-0.14634146341463414,0.964347290640394,1.0
PCA,threshold,common_path,1,reference_only,delta_log_volume,38,38,25,adequate,-0.0781011753299115,-0.2058826181940948,0.05542664122386082,1.0
PCA,threshold,common_path,1,reference_only,delta_local_bp,38,38,25,adequate,2.7419039329281487,-0.9754436477036619,6.666592643855486,1.0
PCA,threshold,common_path,1,reference_only,delta_quote_bp,38,38,25,adequate,0.15948715586784948,-0.08469700452726264,0.42351573791718605,1.0
PCA,threshold,common_path,1,reference_only,delta_fx_bp,38,38,25,adequate,-1.7277733136010964,-4.671762540927695,1.036349929486295,1.0
PCA,threshold,common_path,1,reference_only,delta_market_bp,38,38,25,adequate,2.2056631222041516,-0.42070758376447037,5.340250876498545,1.0
PCA,threshold,common_path,1,reference_only,delta_g_bp,38,38,25,adequate,-0.02483603498627072,-0.08769690273040412,0.0300979904168442,1.0
PCA,threshold,common_path,1,reference_only,fall10,38,38,25,adequate,0.0,0.0,0.0,1.0
PCA,threshold,common_path,1,reference_only,local_down,38,38,25,adequate,0.3157894736842105,0.17647058823529413,0.4643272425249169,1.0
PCA,threshold,common_path,1,neither,e_now,73,73,47,adequate,-10.527169933335589,-12.75126431041773,-8.643026671532633,1.0
PCA,threshold,common_path,1,neither,delta_e,73,73,47,adequate,5.064454521152421,3.313323932989476,6.763920388780006,1.0
PCA,threshold,common_path,1,neither,target,73,73,47,adequate,-5.462715412183169,-8.937191198453135,-2.7059588956757668,1.0
PCA,threshold,common_path,1,neither,local_logreturn_bp,73,73,47,adequate,-0.46972208369262436,-3.6895144275859426,2.490907357133635,1.0
PCA,threshold,common_path,1,neither,local_change_krw,73,73,47,adequate,-0.0684931506849315,-0.5385225885225885,0.3648755898755899,1.0
PCA,threshold,common_path,1,neither,delta_log_volume,73,73,47,adequate,0.003958144731815589,-0.08992838318749964,0.10060853841397839,1.0
PCA,threshold,common_path,1,neither,delta_local_bp,73,73,47,adequate,-0.5051901150763405,-3.737816535371206,2.4712430523380853,1.0
PCA,threshold,common_path,1,neither,delta_quote_bp,73,73,47,adequate,0.1232379420397059,-0.040617502549929026,0.29322945899115016,1.0
PCA,threshold,common_path,1,neither,delta_fx_bp,73,73,47,adequate,0.6666827246782384,-2.1204832833995515,3.4979056194170064,1.0
PCA,threshold,common_path,1,neither,delta_market_bp,73,73,47,adequate,4.786893547729636,1.8832720049764735,8.14511503233108,1.0
PCA,threshold,common_path,1,neither,delta_g_bp,73,73,47,adequate,-0.007169578219029922,-0.03604817448129583,0.020251505914989,1.0
PCA,threshold,common_path,1,neither,fall10,73,73,47,adequate,0.0684931506849315,0.014084507042253521,0.13043478260869565,1.0
PCA,threshold,common_path,1,neither,local_down,73,73,47,adequate,0.3013698630136986,0.19736842105263158,0.410958904109589,1.0
PCA,threshold,common_path,6,both,e_now,116,116,59,adequate,3.3619519091208914,1.5562505318359672,5.189200586504835,1.0
PCA,threshold,common_path,6,both,delta_e,116,116,59,adequate,-1.9279339633480965,-3.8406830611782405,-0.2532331193345805,1.0
PCA,threshold,common_path,6,both,target,116,116,59,adequate,1.4340179457727946,0.03264335471701224,2.872086697747156,1.0
PCA,threshold,common_path,6,both,local_logreturn_bp,116,116,59,adequate,-1.4319415796710542,-6.887983389160017,3.3602435953469247,1.0
PCA,threshold,common_path,6,both,local_change_krw,116,116,59,adequate,-0.21551724137931033,-1.018554131054131,0.48550133172953,1.0
PCA,threshold,common_path,6,both,delta_log_volume,116,116,59,adequate,-0.21902900769549152,-0.3558264660807491,-0.05379507279522644,1.0
PCA,threshold,common_path,6,both,delta_local_bp,116,116,59,adequate,-1.4844394576710724,-6.947765748095631,3.298379326929973,1.0
PCA,threshold,common_path,6,both,delta_quote_bp,116,116,59,adequate,0.09609627239469196,-0.18331370336004477,0.3714093622055239,1.0
PCA,threshold,common_path,6,both,delta_fx_bp,116,116,59,adequate,4.983123127088889,-1.8033902892972828,11.348267650817183,1.0
PCA,threshold,common_path,6,both,delta_market_bp,116,116,59,adequate,-5.513496311373246,-9.359817848005036,-1.0902685573358895,1.0
PCA,threshold,common_path,6,both,delta_g_bp,116,116,59,adequate,-0.00921759378793751,-0.06926215954698683,0.05073795577742824,1.0
PCA,threshold,common_path,6,both,fall10,116,116,59,adequate,0.19827586206896552,0.13920917408196515,0.26666666666666666,1.0
PCA,threshold,common_path,6,both,local_down,116,116,59,adequate,0.4482758620689655,0.35772357723577236,0.5454545454545454,1.0
PCA,threshold,common_path,6,ml_only,e_now,12,12,10,limited,-3.156575285525052,-5.740954269751914,-0.26244796897075806,1.0
PCA,threshold,common_path,6,ml_only,delta_e,12,12,10,limited,-0.4566473496044166,-7.539407524912217,5.737646236980166,1.0
PCA,threshold,common_path,6,ml_only,target,12,12,10,limited,-3.613222635129469,-8.823394496715101,1.1802734151131915,1.0
PCA,threshold,common_path,6,ml_only,local_logreturn_bp,12,12,10,limited,-1.0790556755248049,-17.60649944294186,11.746985344768131,1.0
PCA,threshold,common_path,6,ml_only,local_change_krw,12,12,10,limited,-0.16666666666666666,-2.6,1.7222222222222223,1.0
PCA,threshold,common_path,6,ml_only,delta_log_volume,12,12,10,limited,-0.35634611595584653,-0.8190357669474175,0.060456381534387725,1.0
PCA,threshold,common_path,6,ml_only,delta_local_bp,12,12,10,limited,-1.1460534919011902,-17.684795060797644,11.65889422031992,1.0
PCA,threshold,common_path,6,ml_only,delta_quote_bp,12,12,10,limited,0.5861963731621044,-0.1253373087746987,1.2071402259464843,1.0
PCA,threshold,common_path,6,ml_only,delta_fx_bp,12,12,10,limited,-11.373454380952303,-40.273718176460925,14.187953735544403,1.0
PCA,threshold,common_path,6,ml_only,delta_market_bp,12,12,10,limited,11.544475855529486,-8.732796645400446,32.30050031615386,1.0
PCA,threshold,common_path,6,ml_only,delta_g_bp,12,12,10,limited,-0.06781170543926245,-0.2534321116376949,0.08969624507989675,1.0
PCA,threshold,common_path,6,ml_only,fall10,12,12,10,limited,0.25,0.0,0.5,1.0
PCA,threshold,common_path,6,ml_only,local_down,12,12,10,limited,0.5,0.22182539682539684,0.8580357142857135,1.0
PCA,threshold,common_path,6,reference_only,e_now,38,38,25,adequate,-8.911309294324983,-11.703265911435908,-6.4802192483058745,1.0
PCA,threshold,common_path,6,reference_only,delta_e,38,38,25,adequate,6.8313293760099,3.9889992997581514,10.049528207990733,1.0
PCA,threshold,common_path,6,reference_only,target,38,38,25,adequate,-2.079979918315082,-4.8237930747442075,0.9398056849459766,1.0
PCA,threshold,common_path,6,reference_only,local_logreturn_bp,38,38,25,adequate,7.871426854334806,1.9028062107888302,13.63238538317005,1.0
PCA,threshold,common_path,6,reference_only,local_change_krw,38,38,25,adequate,1.1578947368421053,0.2776819923371648,2.0,1.0
PCA,threshold,common_path,6,reference_only,delta_log_volume,38,38,25,adequate,-0.37453644508081835,-0.6198580900951743,-0.13162488874633105,1.0
PCA,threshold,common_path,6,reference_only,delta_local_bp,38,38,25,adequate,7.942244054219871,1.8914767027410697,13.77527076594156,1.0
PCA,threshold,common_path,6,reference_only,delta_quote_bp,38,38,25,adequate,0.07938503070716388,-0.4748981601484489,0.6054498493633687,1.0
PCA,threshold,common_path,6,reference_only,delta_fx_bp,38,38,25,adequate,-1.002884366330168,-6.967286516991514,4.060937670495157,1.0
PCA,threshold,common_path,6,reference_only,delta_market_bp,38,38,25,adequate,-0.1937024693991585,-5.860299003876942,7.325232881217232,1.0
PCA,threshold,common_path,6,reference_only,delta_g_bp,38,38,25,adequate,0.006287126811471488,-0.13116050520004757,0.14871229506981212,1.0
PCA,threshold,common_path,6,reference_only,fall10,38,38,25,adequate,0.07894736842105263,0.0,0.15789473684210525,1.0
PCA,threshold,common_path,6,reference_only,local_down,38,38,25,adequate,0.2894736842105263,0.16666666666666666,0.43907317073170726,1.0
PCA,threshold,common_path,6,neither,e_now,73,73,47,adequate,-10.527169933335589,-12.75126431041773,-8.643026671532633,1.0
PCA,threshold,common_path,6,neither,delta_e,73,73,47,adequate,6.084048336961978,3.98018948780654,8.246948057661497,1.0
PCA,threshold,common_path,6,neither,target,73,73,47,adequate,-4.443121596373612,-7.816234443628817,-1.6134369407702083,1.0
PCA,threshold,common_path,6,neither,local_logreturn_bp,73,73,47,adequate,8.277351966158788,2.4946285737055516,14.267295546545757,1.0
PCA,threshold,common_path,6,neither,local_change_krw,73,73,47,adequate,1.2054794520547945,0.35751162221678495,2.082503586800574,1.0
PCA,threshold,common_path,6,neither,delta_log_volume,73,73,47,adequate,-0.2782321527371083,-0.4301614184633335,-0.10622856900100312,1.0
PCA,threshold,common_path,6,neither,delta_local_bp,73,73,47,adequate,8.319704284308951,2.5151012322355455,14.37432270060945,1.0
PCA,threshold,common_path,6,neither,delta_quote_bp,73,73,47,adequate,0.20559228143934746,-0.1688923922232781,0.5257624775008473,1.0
PCA,threshold,common_path,6,neither,delta_fx_bp,73,73,47,adequate,-8.635941414736987,-18.552831118720334,1.8134778372084572,1.0
PCA,threshold,common_path,6,neither,delta_market_bp,73,73,47,adequate,6.194663969960054,-2.1560502861588597,14.152712714150297,1.0
PCA,threshold,common_path,6,neither,delta_g_bp,73,73,47,adequate,2.9215991214542195e-05,-0.04804233728508551,0.051060660104764566,1.0
PCA,threshold,common_path,6,neither,fall10,73,73,47,adequate,0.0273972602739726,0.0,0.06062453806356244,1.0
PCA,threshold,common_path,6,neither,local_down,73,73,47,adequate,0.3013698630136986,0.20964130958112664,0.4027777777777778,1.0
PCA,threshold,common_path,12,both,e_now,116,116,59,adequate,3.3619519091208914,1.5562505318359672,5.189200586504835,1.0
PCA,threshold,common_path,12,both,delta_e,116,116,59,adequate,-4.205525191102464,-6.443170752055456,-2.061739256012884,1.0
PCA,threshold,common_path,12,both,target,116,116,59,adequate,-0.8435732819815717,-3.0180088365873674,1.2660837707015447,1.0
PCA,threshold,common_path,12,both,local_logreturn_bp,116,116,59,adequate,0.2960810125714058,-9.664224382160118,9.238680153441914,1.0
PCA,threshold,common_path,12,both,local_change_krw,116,116,59,adequate,0.04310344827586207,-1.419507786429366,1.3600628930817606,1.0
PCA,threshold,common_path,12,both,delta_log_volume,116,116,59,adequate,-0.07114972163824326,-0.26903748052084614,0.12943243578364086,1.0
PCA,threshold,common_path,12,both,delta_local_bp,116,116,59,adequate,0.3001732386846263,-9.6362691724247,9.258681348458458,1.0
PCA,threshold,common_path,12,both,delta_quote_bp,116,116,59,adequate,-0.7286096545524623,-1.2567377949897873,-0.26348033933468956,1.0
PCA,threshold,common_path,12,both,delta_fx_bp,116,116,59,adequate,3.282186258301821,-8.567780100510792,15.987155228315403,1.0
PCA,threshold,common_path,12,both,delta_market_bp,116,116,59,adequate,-7.15251372546731,-15.721174055561882,2.064923397931743,1.0
PCA,threshold,common_path,12,both,delta_g_bp,116,116,59,adequate,0.09323869193131132,0.010655924191868935,0.18443411711931273,1.0
PCA,threshold,common_path,12,both,fall10,116,116,59,adequate,0.27586206896551724,0.20507587650444792,0.3511032308904649,1.0
PCA,threshold,common_path,12,both,local_down,116,116,59,adequate,0.39655172413793105,0.28224772539288673,0.5213861018208844,1.0
PCA,threshold,common_path,12,ml_only,e_now,12,12,10,limited,-3.156575285525052,-5.740954269751914,-0.26244796897075806,1.0
PCA,threshold,common_path,12,ml_only,delta_e,12,12,10,limited,-0.2573864572595421,-4.941334020674938,5.398471059575715,1.0
PCA,threshold,common_path,12,ml_only,target,12,12,10,limited,-3.413961742784594,-8.287596922958349,1.550472051738034,1.0
PCA,threshold,common_path,12,ml_only,local_logreturn_bp,12,12,10,limited,17.760891762927226,-11.215197384747025,47.3087214640246,1.0
PCA,threshold,common_path,12,ml_only,local_change_krw,12,12,10,limited,2.5833333333333335,-1.6683333333333332,6.923351648351648,1.0
PCA,threshold,common_path,12,ml_only,delta_log_volume,12,12,10,limited,-0.015765347253406798,-0.4742678255491768,0.37262421997173,1.0
PCA,threshold,common_path,12,ml_only,delta_local_bp,12,12,10,limited,17.7630980802354,-11.188848238909467,47.184965042327676,1.0
PCA,threshold,common_path,12,ml_only,delta_quote_bp,12,12,10,limited,-0.5902654667031717,-2.130104812304265,0.5523942624048943,1.0
PCA,threshold,common_path,12,ml_only,delta_fx_bp,12,12,10,limited,-10.782270010875889,-39.11261528503786,16.059352444321842,1.0
PCA,threshold,common_path,12,ml_only,delta_market_bp,12,12,10,limited,-6.728590038318629,-25.86313227575416,19.16164757258449,1.0
PCA,threshold,common_path,12,ml_only,delta_g_bp,12,12,10,limited,0.08064097840480271,-0.11230378586900532,0.30570727630510763,1.0
PCA,threshold,common_path,12,ml_only,fall10,12,12,10,limited,0.16666666666666666,0.0,0.375,1.0
PCA,threshold,common_path,12,ml_only,local_down,12,12,10,limited,0.4166666666666667,0.16666666666666666,0.7341666666666659,1.0
PCA,threshold,common_path,12,reference_only,e_now,38,38,25,adequate,-8.911309294324983,-11.703265911435908,-6.4802192483058745,1.0
PCA,threshold,common_path,12,reference_only,delta_e,38,38,25,adequate,5.467336003131112,0.7564196264667236,10.93562930957207,1.0
PCA,threshold,common_path,12,reference_only,target,38,38,25,adequate,-3.4439732911938696,-6.496401339788281,-0.2958858639911041,1.0
PCA,threshold,common_path,12,reference_only,local_logreturn_bp,38,38,25,adequate,8.605424000483437,-1.8944458604935435,19.46547861002104,1.0
PCA,threshold,common_path,12,reference_only,local_change_krw,38,38,25,adequate,1.263157894736842,-0.28891812865497074,2.870273003033366,1.0
PCA,threshold,common_path,12,reference_only,delta_log_volume,38,38,25,adequate,-0.14712120647287977,-0.44756298481156737,0.06523366603358978,1.0
PCA,threshold,common_path,12,reference_only,delta_local_bp,38,38,25,adequate,8.708520469225967,-1.8775017484149963,19.68047438858458,1.0
PCA,threshold,common_path,12,reference_only,delta_quote_bp,38,38,25,adequate,-0.955381931707509,-2.012242982197091,-0.042580674035662756,1.0
PCA,threshold,common_path,12,reference_only,delta_fx_bp,38,38,25,adequate,1.939988319930001,-7.810517402654672,10.710566250475521,1.0
PCA,threshold,common_path,12,reference_only,delta_market_bp,38,38,25,adequate,-4.447700208211219,-18.11642272462458,9.86003040680319,1.0
PCA,threshold,common_path,12,reference_only,delta_g_bp,38,38,25,adequate,0.2219093538930173,0.014259806687419293,0.44081744692615243,1.0
PCA,threshold,common_path,12,reference_only,fall10,38,38,25,adequate,0.07894736842105263,0.0,0.15384615384615385,1.0
PCA,threshold,common_path,12,reference_only,local_down,38,38,25,adequate,0.3157894736842105,0.15984313725490198,0.4594594594594595,1.0
PCA,threshold,common_path,12,neither,e_now,73,73,47,adequate,-10.527169933335589,-12.75126431041773,-8.643026671532633,1.0
PCA,threshold,common_path,12,neither,delta_e,73,73,47,adequate,5.075587418588849,1.6618875763594865,8.308733599390164,1.0
PCA,threshold,common_path,12,neither,target,73,73,47,adequate,-5.451582514746739,-10.468339300382295,-1.190721126546199,1.0
PCA,threshold,common_path,12,neither,local_logreturn_bp,73,73,47,adequate,17.24596029065588,5.259275836684682,27.947809900100573,1.0
PCA,threshold,common_path,12,neither,local_change_krw,73,73,47,adequate,2.5205479452054793,0.7785990712074304,4.081626656664166,1.0
PCA,threshold,common_path,12,neither,delta_log_volume,73,73,47,adequate,-0.07750498944449369,-0.3050423442408567,0.1599612278719482,1.0
PCA,threshold,common_path,12,neither,delta_local_bp,73,73,47,adequate,17.327606653996426,5.257189419019966,28.136567175661526,1.0
PCA,threshold,common_path,12,neither,delta_quote_bp,73,73,47,adequate,-0.44416983990119874,-0.8796645176886514,-0.0054242498151176296,1.0
PCA,threshold,common_path,12,neither,delta_fx_bp,73,73,47,adequate,-6.7624446724960405,-21.828299239111804,8.932595548337925,1.0
PCA,threshold,common_path,12,neither,delta_market_bp,73,73,47,adequate,-5.171913667111744,-16.137173079822357,6.53524259978757,1.0
PCA,threshold,common_path,12,neither,delta_g_bp,73,73,47,adequate,0.12650894410119318,0.05044801863487816,0.20472971078564142,1.0
PCA,threshold,common_path,12,neither,fall10,73,73,47,adequate,0.0684931506849315,0.0,0.1526075619295958,1.0
PCA,threshold,common_path,12,neither,local_down,73,73,47,adequate,0.2876712328767123,0.16883116883116883,0.4262415621986499,1.0
