definition,variant,information,fold,candidate,kind,n,score
EQ,original,B,2026-03,52,threshold,404,2.1852716096808615
EQ,original,B,2026-03,53,threshold,404,2.091910820785354
EQ,original,B,2026-03,54,threshold,404,2.6505733536921485
EQ,original,B,2026-03,55,threshold,404,2.4806739441252486
EQ,original,B,2026-03,56,threshold,404,2.1156432698422414
EQ,original,B,2026-03,57,threshold,404,2.316599418281755
EQ,original,B,2026-03,58,threshold,404,2.130480504880417
EQ,original,B,2026-03,59,threshold,404,2.0291165333438848
EQ,original,F,2025-12,0,linear,479,1.5083068850299255
EQ,original,F,2025-12,1,linear,479,1.4588811707576708
EQ,original,F,2025-12,2,linear,479,1.4342478100542677
EQ,original,F,2025-12,3,linear,479,1.5083068850299255
EQ,original,F,2025-12,4,linear,479,1.4206584386546004
EQ,original,F,2025-12,5,linear,479,1.4292278778048058
EQ,original,F,2025-12,6,linear,479,1.444565850872501
EQ,original,F,2025-12,7,linear,479,1.4132539726073425
EQ,original,F,2025-12,8,linear,479,1.4466926828858566
EQ,original,F,2025-12,9,linear,479,1.4445658508725019
EQ,original,F,2025-12,10,linear,479,1.420024145558441
EQ,original,F,2025-12,11,linear,479,1.420502419017827
EQ,original,F,2025-12,12,qrf,479,1.4902927382317661
EQ,original,F,2025-12,13,qrf,479,1.4781007841259526
EQ,original,F,2025-12,14,qrf,479,1.4794148529663587
EQ,original,F,2025-12,15,qrf,479,1.3539438529887295
EQ,original,F,2025-12,16,qrf,479,1.3417465711878014
EQ,original,F,2025-12,17,qrf,479,1.3852721472671552
EQ,original,F,2025-12,18,qrf,479,1.5017141485797874
EQ,original,F,2025-12,19,qrf,479,1.4905698665574123
EQ,original,F,2025-12,20,qrf,479,1.497939572809485
EQ,original,F,2025-12,21,qrf,479,1.3435221346787007
EQ,original,F,2025-12,22,qrf,479,1.3526159451729025
EQ,original,F,2025-12,23,qrf,479,1.3961948759735059
EQ,original,F,2025-12,24,boosting,479,1.4446472683641531
EQ,original,F,2025-12,25,boosting,479,1.4371246263271809
EQ,original,F,2025-12,26,boosting,479,1.4256298138476324
EQ,original,F,2025-12,27,boosting,479,1.4175912322405837
EQ,original,F,2025-12,28,boosting,479,1.396784449480721
EQ,original,F,2025-12,29,boosting,479,1.3506839651425577
EQ,original,F,2025-12,30,boosting,479,1.444077789559322
EQ,original,F,2025-12,31,boosting,479,1.4560018843154203
EQ,original,F,2025-12,32,boosting,479,1.4992260583598422
EQ,original,F,2025-12,33,boosting,479,1.404112299302594
EQ,original,F,2025-12,34,boosting,479,1.3904143356530039
EQ,original,F,2025-12,35,boosting,479,1.3548564099902192
EQ,original,F,2025-12,36,threshold,479,1.7790972261844575
EQ,original,F,2025-12,37,threshold,479,1.644879031349031
EQ,original,F,2025-12,38,threshold,479,1.4904652401200686
EQ,original,F,2025-12,39,threshold,479,1.6540966172257545
EQ,original,F,2025-12,40,threshold,479,1.606839901028851
EQ,original,F,2025-12,41,threshold,479,1.4680248043214243
EQ,original,F,2025-12,42,threshold,479,1.7790972261844673
EQ,original,F,2025-12,43,threshold,479,1.6388958226392807
EQ,original,F,2025-12,44,threshold,479,1.5173254134159015
EQ,original,F,2025-12,45,threshold,479,1.6540966172257492
EQ,original,F,2025-12,46,threshold,479,1.607286495497652
EQ,original,F,2025-12,47,threshold,479,1.4288157604459337
EQ,original,F,2025-12,48,threshold,479,2.2546301133377686
EQ,original,F,2025-12,49,threshold,479,1.6740944476060726
EQ,original,F,2025-12,50,threshold,479,1.5012828683592756
EQ,original,F,2025-12,51,threshold,479,1.6043940319443424
EQ,original,F,2025-12,52,threshold,479,1.5987698252097806
EQ,original,F,2025-12,53,threshold,479,1.465562619951282
EQ,original,F,2025-12,54,threshold,479,2.2546301133377598
EQ,original,F,2025-12,55,threshold,479,1.6700270908141528
EQ,original,F,2025-12,56,threshold,479,1.4969855128452823
EQ,original,F,2025-12,57,threshold,479,1.604394031944338
EQ,original,F,2025-12,58,threshold,479,1.6050064386465654
EQ,original,F,2025-12,59,threshold,479,1.4186989064746969
EQ,original,F,2026-01,0,linear,445,2.009214986081316
EQ,original,F,2026-01,1,linear,445,1.9499785392976285
EQ,original,F,2026-01,2,linear,445,1.9816623726859983
EQ,original,F,2026-01,3,linear,445,2.0092149860813153
EQ,original,F,2026-01,4,linear,445,1.8444359834514052
EQ,original,F,2026-01,5,linear,445,1.775989155891265
EQ,original,F,2026-01,6,linear,445,1.9262003149941802
EQ,original,F,2026-01,7,linear,445,1.9005690964042372
EQ,original,F,2026-01,8,linear,445,1.9892018593552991
EQ,original,F,2026-01,9,linear,445,1.9262003149941795
EQ,original,F,2026-01,10,linear,445,1.8778370847933075
EQ,original,F,2026-01,11,linear,445,1.755328415339325
EQ,original,F,2026-01,12,qrf,445,1.975902498175679
EQ,original,F,2026-01,13,qrf,445,1.9780062348655463
EQ,original,F,2026-01,14,qrf,445,1.9874080809378911
EQ,original,F,2026-01,15,qrf,445,1.6846658185712584
EQ,original,F,2026-01,16,qrf,445,1.6581180306762928
EQ,original,F,2026-01,17,qrf,445,1.6927664510899143
EQ,original,F,2026-01,18,qrf,445,2.004249059962
EQ,original,F,2026-01,19,qrf,445,2.0068351346334317
EQ,original,F,2026-01,20,qrf,445,2.0179395560667603
EQ,original,F,2026-01,21,qrf,445,1.6801416550914963
EQ,original,F,2026-01,22,qrf,445,1.6727052259200548
EQ,original,F,2026-01,23,qrf,445,1.7062898420002388
EQ,original,F,2026-01,24,boosting,445,1.9350151907107773
EQ,original,F,2026-01,25,boosting,445,1.9590739690816144
EQ,original,F,2026-01,26,boosting,445,1.9611809797035225
EQ,original,F,2026-01,27,boosting,445,1.7071038482254188
EQ,original,F,2026-01,28,boosting,445,1.6934822554383204
EQ,original,F,2026-01,29,boosting,445,1.670641441717811
EQ,original,F,2026-01,30,boosting,445,1.9456191212263243
EQ,original,F,2026-01,31,boosting,445,1.966721317657569
EQ,original,F,2026-01,32,boosting,445,2.0481146440217732
EQ,original,F,2026-01,33,boosting,445,1.70930540389673
EQ,original,F,2026-01,34,boosting,445,1.7101580809404429
EQ,original,F,2026-01,35,boosting,445,1.7050077438481495
EQ,original,F,2026-01,36,threshold,445,2.6009852188370632
EQ,original,F,2026-01,37,threshold,445,2.4223332933331996
EQ,original,F,2026-01,38,threshold,445,2.026967968729727
EQ,original,F,2026-01,39,threshold,445,2.102948598388969
EQ,original,F,2026-01,40,threshold,445,2.0495474305344312
EQ,original,F,2026-01,41,threshold,445,1.9089323625997223
EQ,original,F,2026-01,42,threshold,445,2.6009852188370957
EQ,original,F,2026-01,43,threshold,445,2.5212717648660554
EQ,original,F,2026-01,44,threshold,445,2.361660502391731
EQ,original,F,2026-01,45,threshold,445,2.1029485983889513
EQ,original,F,2026-01,46,threshold,445,2.056823787149937
EQ,original,F,2026-01,47,threshold,445,1.8659718204344051
EQ,original,F,2026-01,48,threshold,445,3.0373995216519387
EQ,original,F,2026-01,49,threshold,445,2.378465039036237
EQ,original,F,2026-01,50,threshold,445,2.038604605223483
EQ,original,F,2026-01,51,threshold,445,1.9299107398234823
EQ,original,F,2026-01,52,threshold,445,1.9909836761256354
EQ,original,F,2026-01,53,threshold,445,1.9244749903809169
EQ,original,F,2026-01,54,threshold,445,3.0373995216519227
EQ,original,F,2026-01,55,threshold,445,2.4653890060405708
EQ,original,F,2026-01,56,threshold,445,2.030065054562108
EQ,original,F,2026-01,57,threshold,445,1.9299107398234716
EQ,original,F,2026-01,58,threshold,445,1.9346773428718171
EQ,original,F,2026-01,59,threshold,445,1.7972624955319785
EQ,original,F,2026-02,0,linear,400,2.119827581823583
EQ,original,F,2026-02,1,linear,400,2.07400317370184
EQ,original,F,2026-02,2,linear,400,2.0897110770983174
EQ,original,F,2026-02,3,linear,400,2.1198275818235803
EQ,original,F,2026-02,4,linear,400,1.9588656636506192
EQ,original,F,2026-02,5,linear,400,1.949094882857172
EQ,original,F,2026-02,6,linear,400,2.231155365938855
EQ,original,F,2026-02,7,linear,400,2.067226354474248
EQ,original,F,2026-02,8,linear,400,2.0950109583419687
EQ,original,F,2026-02,9,linear,400,2.2311553659388554
EQ,original,F,2026-02,10,linear,400,2.0333578926659293
EQ,original,F,2026-02,11,linear,400,1.9778885243429165
EQ,original,F,2026-02,12,qrf,400,2.1283518110969903
EQ,original,F,2026-02,13,qrf,400,2.1283730118053823
EQ,original,F,2026-02,14,qrf,400,2.100067790768729
EQ,original,F,2026-02,15,qrf,400,1.7501551483102495
EQ,original,F,2026-02,16,qrf,400,1.7190209683887923
EQ,original,F,2026-02,17,qrf,400,1.755196714855514
EQ,original,F,2026-02,18,qrf,400,2.21980863159445
EQ,original,F,2026-02,19,qrf,400,2.208911110895574
EQ,original,F,2026-02,20,qrf,400,2.1333763284280045
EQ,original,F,2026-02,21,qrf,400,1.7693914671738973
EQ,original,F,2026-02,22,qrf,400,1.7506278452239241
EQ,original,F,2026-02,23,qrf,400,1.7754800504132675
EQ,original,F,2026-02,24,boosting,400,2.077934046545982
EQ,original,F,2026-02,25,boosting,400,2.0898822859018393
EQ,original,F,2026-02,26,boosting,400,2.069894692528687
EQ,original,F,2026-02,27,boosting,400,1.7761629588551806
EQ,original,F,2026-02,28,boosting,400,1.765875015113619
EQ,original,F,2026-02,29,boosting,400,1.7480722866510223
EQ,original,F,2026-02,30,boosting,400,2.1161701220126354
EQ,original,F,2026-02,31,boosting,400,2.137523575458627
EQ,original,F,2026-02,32,boosting,400,2.215605447658477
EQ,original,F,2026-02,33,boosting,400,1.803117084210055
EQ,original,F,2026-02,34,boosting,400,1.7966156233346158
EQ,original,F,2026-02,35,boosting,400,1.7983815313236022
EQ,original,F,2026-02,36,threshold,400,2.6656917342347497
EQ,original,F,2026-02,37,threshold,400,2.5176045764308315
EQ,original,F,2026-02,38,threshold,400,2.1133370956349258
EQ,original,F,2026-02,39,threshold,400,2.0800151335932737
EQ,original,F,2026-02,40,threshold,400,2.0759538956733077
EQ,original,F,2026-02,41,threshold,400,1.97973292240701
EQ,original,F,2026-02,42,threshold,400,2.6656917342347937
EQ,original,F,2026-02,43,threshold,400,2.6194775206288705
EQ,original,F,2026-02,44,threshold,400,2.4363228324997546
EQ,original,F,2026-02,45,threshold,400,2.080015133593258
EQ,original,F,2026-02,46,threshold,400,2.037250259524114
EQ,original,F,2026-02,47,threshold,400,1.9351090629545318
EQ,original,F,2026-02,48,threshold,400,2.9471647583499276
EQ,original,F,2026-02,49,threshold,400,2.525153135240083
EQ,original,F,2026-02,50,threshold,400,2.21748691893358
EQ,original,F,2026-02,51,threshold,400,1.9641711738757721
EQ,original,F,2026-02,52,threshold,400,2.006492373691152
EQ,original,F,2026-02,53,threshold,400,2.0353903360903267
EQ,original,F,2026-02,54,threshold,400,2.947164758349929
EQ,original,F,2026-02,55,threshold,400,2.646813966986141
EQ,original,F,2026-02,56,threshold,400,2.075455644262931
EQ,original,F,2026-02,57,threshold,400,1.9641711738757635
EQ,original,F,2026-02,58,threshold,400,1.9211077088137918
EQ,original,F,2026-02,59,threshold,400,1.8934576260569036
EQ,original,F,2026-03,0,linear,404,2.048657785488978
EQ,original,F,2026-03,1,linear,404,1.996567261952984
EQ,original,F,2026-03,2,linear,404,2.0186096304070635
EQ,original,F,2026-03,3,linear,404,2.048657785488975
EQ,original,F,2026-03,4,linear,404,1.9419662554003612
EQ,original,F,2026-03,5,linear,404,2.0690595736137345
EQ,original,F,2026-03,6,linear,404,2.320282627108277
EQ,original,F,2026-03,7,linear,404,2.0808666108331693
EQ,original,F,2026-03,8,linear,404,2.0271055926737453
EQ,original,F,2026-03,9,linear,404,2.320282627108276
EQ,original,F,2026-03,10,linear,404,2.0617241451677364
EQ,original,F,2026-03,11,linear,404,2.1635388080221953
EQ,original,F,2026-03,12,qrf,404,2.0962110276938963
EQ,original,F,2026-03,13,qrf,404,2.091688915668646
EQ,original,F,2026-03,14,qrf,404,2.0519676703986045
EQ,original,F,2026-03,15,qrf,404,1.7965865059584363
EQ,original,F,2026-03,16,qrf,404,1.7909803380331075
EQ,original,F,2026-03,17,qrf,404,1.8134210599044362
EQ,original,F,2026-03,18,qrf,404,2.197513928724251
EQ,original,F,2026-03,19,qrf,404,2.1742266943393638
EQ,original,F,2026-03,20,qrf,404,2.0937990507077258
EQ,original,F,2026-03,21,qrf,404,1.8519198643058625
EQ,original,F,2026-03,22,qrf,404,1.854978568840978
EQ,original,F,2026-03,23,qrf,404,1.8672652944839507
EQ,original,F,2026-03,24,boosting,404,2.046251042444187
EQ,original,F,2026-03,25,boosting,404,2.062852386516054
EQ,original,F,2026-03,26,boosting,404,2.0300043691970617
EQ,original,F,2026-03,27,boosting,404,1.8410755471681814
EQ,original,F,2026-03,28,boosting,404,1.8429116343388738
EQ,original,F,2026-03,29,boosting,404,1.8178554778030367
EQ,original,F,2026-03,30,boosting,404,2.121342250613004
EQ,original,F,2026-03,31,boosting,404,2.146480037110389
EQ,original,F,2026-03,32,boosting,404,2.1474914979437245
EQ,original,F,2026-03,33,boosting,404,1.918476701548339
EQ,original,F,2026-03,34,boosting,404,1.9179991804058252
EQ,original,F,2026-03,35,boosting,404,1.9309913391024374
EQ,original,F,2026-03,36,threshold,404,2.586060640700482
EQ,original,F,2026-03,37,threshold,404,2.3995639530335127
EQ,original,F,2026-03,38,threshold,404,2.0183158834027255
EQ,original,F,2026-03,39,threshold,404,2.153666901992683
EQ,original,F,2026-03,40,threshold,404,2.035733328232111
EQ,original,F,2026-03,41,threshold,404,1.9224798189911179
EQ,original,F,2026-03,42,threshold,404,2.58606064070051
EQ,original,F,2026-03,43,threshold,404,2.479493266300561
EQ,original,F,2026-03,44,threshold,404,2.415388506469769
EQ,original,F,2026-03,45,threshold,404,2.1536669019926777
EQ,original,F,2026-03,46,threshold,404,2.022177242197934
EQ,original,F,2026-03,47,threshold,404,1.9588792148995704
EQ,original,F,2026-03,48,threshold,404,3.2012693634071336
EQ,original,F,2026-03,49,threshold,404,2.754645786425615
EQ,original,F,2026-03,50,threshold,404,2.2728540965698474
EQ,original,F,2026-03,51,threshold,404,2.3334168712632777
EQ,original,F,2026-03,52,threshold,404,2.191141425914318
EQ,original,F,2026-03,53,threshold,404,2.1185160827534846
EQ,original,F,2026-03,54,threshold,404,3.201269363407128
EQ,original,F,2026-03,55,threshold,404,2.8492578774181427
EQ,original,F,2026-03,56,threshold,404,2.183571171608185
EQ,original,F,2026-03,57,threshold,404,2.333416871263275
EQ,original,F,2026-03,58,threshold,404,2.1218617398017257
EQ,original,F,2026-03,59,threshold,404,2.0759755798099344
EQ,own_scale,R,2025-12,0,linear,479,1.3989457243530987
EQ,own_scale,R,2025-12,1,linear,479,1.427859084611476
EQ,own_scale,R,2025-12,2,linear,479,1.4200593224000766
EQ,own_scale,R,2025-12,3,linear,479,1.3989457243530987
EQ,own_scale,R,2025-12,4,linear,479,1.3817810251619855
EQ,own_scale,R,2025-12,5,linear,479,1.4292278778048058
EQ,own_scale,R,2025-12,6,linear,479,1.469760935267631
EQ,own_scale,R,2025-12,7,linear,479,1.4409951241629242
EQ,own_scale,R,2025-12,8,linear,479,1.4322782759242816
EQ,own_scale,R,2025-12,9,linear,479,1.4697609352676317
EQ,own_scale,R,2025-12,10,linear,479,1.4198633586737046
EQ,own_scale,R,2025-12,11,linear,479,1.420502419017827
EQ,own_scale,R,2025-12,12,qrf,479,1.471068402492479
EQ,own_scale,R,2025-12,13,qrf,479,1.4689548671824335
EQ,own_scale,R,2025-12,14,qrf,479,1.4747335459616602
EQ,own_scale,R,2025-12,15,qrf,479,1.3912326966822017
EQ,own_scale,R,2025-12,16,qrf,479,1.390752940274518
EQ,own_scale,R,2025-12,17,qrf,479,1.3608036740496285
EQ,own_scale,R,2025-12,18,qrf,479,1.4747206515338136
EQ,own_scale,R,2025-12,19,qrf,479,1.4669144228646391
EQ,own_scale,R,2025-12,20,qrf,479,1.4636634337339158
EQ,own_scale,R,2025-12,21,qrf,479,1.3835798090234814
EQ,own_scale,R,2025-12,22,qrf,479,1.3826212466808188
EQ,own_scale,R,2025-12,23,qrf,479,1.363048952818409
EQ,own_scale,R,2025-12,24,boosting,479,1.453388023172232
EQ,own_scale,R,2025-12,25,boosting,479,1.4777963163593082
EQ,own_scale,R,2025-12,26,boosting,479,1.4870970318917465
EQ,own_scale,R,2025-12,27,boosting,479,1.4062059515034508
EQ,own_scale,R,2025-12,28,boosting,479,1.4219713683531925
EQ,own_scale,R,2025-12,29,boosting,479,1.3641733082806864
EQ,own_scale,R,2025-12,30,boosting,479,1.4400536989572037
EQ,own_scale,R,2025-12,31,boosting,479,1.4496776453547688
EQ,own_scale,R,2025-12,32,boosting,479,1.4692288715666915
EQ,own_scale,R,2025-12,33,boosting,479,1.3909490137336993
EQ,own_scale,R,2025-12,34,boosting,479,1.3979550666130371
EQ,own_scale,R,2025-12,35,boosting,479,1.3735771673554
EQ,own_scale,R,2025-12,36,threshold,479,1.5601902871645597
EQ,own_scale,R,2025-12,37,threshold,479,1.4849974176177512
EQ,own_scale,R,2025-12,38,threshold,479,1.4522081861730947
EQ,own_scale,R,2025-12,39,threshold,479,1.4892340731687963
EQ,own_scale,R,2025-12,40,threshold,479,1.4558192719811
EQ,own_scale,R,2025-12,41,threshold,479,1.461529184755474
EQ,own_scale,R,2025-12,42,threshold,479,1.5601902871645594
EQ,own_scale,R,2025-12,43,threshold,479,1.4675701983647749
EQ,own_scale,R,2025-12,44,threshold,479,1.420619646666777
EQ,own_scale,R,2025-12,45,threshold,479,1.4892340731687965
EQ,own_scale,R,2025-12,46,threshold,479,1.4413325040239415
EQ,own_scale,R,2025-12,47,threshold,479,1.3839782380688546
EQ,own_scale,R,2025-12,48,threshold,479,1.597783648165494
EQ,own_scale,R,2025-12,49,threshold,479,1.5341113657398922
EQ,own_scale,R,2025-12,50,threshold,479,1.4653406570357128
EQ,own_scale,R,2025-12,51,threshold,479,1.543211519718747
EQ,own_scale,R,2025-12,52,threshold,479,1.497851685992608
EQ,own_scale,R,2025-12,53,threshold,479,1.462212658297242
EQ,own_scale,R,2025-12,54,threshold,479,1.5977836481654937
EQ,own_scale,R,2025-12,55,threshold,479,1.5384981987697501
EQ,own_scale,R,2025-12,56,threshold,479,1.4580592129771641
EQ,own_scale,R,2025-12,57,threshold,479,1.5432115197187468
EQ,own_scale,R,2025-12,58,threshold,479,1.4709840444794227
EQ,own_scale,R,2025-12,59,threshold,479,1.4146868254930882
EQ,own_scale,R,2026-01,0,linear,445,1.8727735493717335
EQ,own_scale,R,2026-01,1,linear,445,1.9476144477845034
EQ,own_scale,R,2026-01,2,linear,445,1.9751614803640003
EQ,own_scale,R,2026-01,3,linear,445,1.8727735493717335
EQ,own_scale,R,2026-01,4,linear,445,1.8217448305624437
EQ,own_scale,R,2026-01,5,linear,445,1.775989155891265
EQ,own_scale,R,2026-01,6,linear,445,1.9488323701102968
EQ,own_scale,R,2026-01,7,linear,445,1.935836659437963
EQ,own_scale,R,2026-01,8,linear,445,1.9824577864754656
EQ,own_scale,R,2026-01,9,linear,445,1.9488323701102992
EQ,own_scale,R,2026-01,10,linear,445,1.8728045382967071
EQ,own_scale,R,2026-01,11,linear,445,1.755328415339325
EQ,own_scale,R,2026-01,12,qrf,445,1.9639135625318562
EQ,own_scale,R,2026-01,13,qrf,445,1.9534579326890666
EQ,own_scale,R,2026-01,14,qrf,445,1.9900309681541837
EQ,own_scale,R,2026-01,15,qrf,445,1.7223559922047698
EQ,own_scale,R,2026-01,16,qrf,445,1.7170423747850962
EQ,own_scale,R,2026-01,17,qrf,445,1.6970366439575393
EQ,own_scale,R,2026-01,18,qrf,445,1.9647042260989351
EQ,own_scale,R,2026-01,19,qrf,445,1.96219671841764
EQ,own_scale,R,2026-01,20,qrf,445,1.9821826236644624
EQ,own_scale,R,2026-01,21,qrf,445,1.7114986912275225
EQ,own_scale,R,2026-01,22,qrf,445,1.7077012239588119
EQ,own_scale,R,2026-01,23,qrf,445,1.69581354159797
EQ,own_scale,R,2026-01,24,boosting,445,1.954749076092023
EQ,own_scale,R,2026-01,25,boosting,445,1.9246796205038907
EQ,own_scale,R,2026-01,26,boosting,445,1.9360287982811255
EQ,own_scale,R,2026-01,27,boosting,445,1.714537980428504
EQ,own_scale,R,2026-01,28,boosting,445,1.7113164323967498
