scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,conditional_neural,M0,0.5,downside,2523,estimated,-43833.24566252103,-0.7686095700923814
core,all,1,conditional_neural,M0,0.9,e_origin,2523,estimated,0.28239841234255203,2.7537855431890357
core,all,1,conditional_neural,M0,0.9,downside,2523,estimated,35335.25887222886,0.6195986110631261
core,all,1,conditional_neural,M1,0.1,e_origin,2523,estimated,0.31428247008482507,3.0647003834692685
core,all,1,conditional_neural,M1,0.1,downside,2523,estimated,72108.72731652856,1.2644160172253633
core,all,1,conditional_neural,M1,0.1,btc_vol,2523,estimated,-1318.1935884899017,-2.6147185560873916
core,all,1,conditional_neural,M1,0.1,btc_ret,2523,estimated,227.42127134353615,1.1920813083688846
core,all,1,conditional_neural,M1,0.5,e_origin,2523,estimated,0.26555948480765235,2.5895820874268045
core,all,1,conditional_neural,M1,0.5,downside,2523,estimated,-8809.02679841744,-0.1544650002099453
core,all,1,conditional_neural,M1,0.5,btc_vol,2523,estimated,-275.10385992800144,-0.5456855303241542
