scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
full_macro,ae_relu_1,Aug_Nov,152,estimated,e_origin,0.8379028510144728,43.25343620089594
full_macro,ae_relu_1,Aug_Nov,152,estimated,downside,118252.28263533367,1.893839215134174
full_macro,ae_relu_1,Aug_Nov,152,estimated,btc_vol,195.59015332518123,0.36582085243932727
full_macro,ae_relu_1,Aug_Nov,152,estimated,account_ls,0.2174469791543151,0.12227897528831896
full_macro,ae_relu_1,Dec_Mar,85,insufficient,,,
full_macro,ae_relu_1,exclude_top1_downside_days,236,estimated,e_origin,0.7587524160694049,39.16760657992652
full_macro,ae_relu_1,exclude_top1_downside_days,236,estimated,downside,-127061.53057898556,-2.0349214745183417
full_macro,ae_relu_1,exclude_top1_downside_days,236,estimated,btc_vol,-236.2166104039474,-0.44180629908619884
full_macro,ae_relu_1,exclude_top1_downside_days,236,estimated,account_ls,0.25178147594183814,0.14158661111083798
full_macro,ae_relu_1,exclude_top5_downside_days,232,estimated,e_origin,0.7044803974380328,36.36602726494536
full_macro,ae_relu_1,exclude_top5_downside_days,232,estimated,downside,135601.36894431,2.171689073643961
full_macro,ae_relu_1,exclude_top5_downside_days,232,estimated,btc_vol,-693.1371056126382,-1.2964047653819095
full_macro,ae_relu_1,exclude_top5_downside_days,232,estimated,account_ls,0.5321641806602531,0.299256816302349
full_macro,ae_relu_2,Aug_Nov,152,estimated,e_origin,0.8239651606841162,50.26776636431178
full_macro,ae_relu_2,Aug_Nov,152,estimated,downside,82075.33027010557,1.3144564789497795
full_macro,ae_relu_2,Aug_Nov,152,estimated,btc_vol,530.5749892808267,0.9923577008450054
full_macro,ae_relu_2,Aug_Nov,152,estimated,account_ls,-0.15539182162794002,-0.08738292337170268
full_macro,ae_relu_2,Dec_Mar,85,insufficient,,,
full_macro,ae_relu_2,exclude_top1_downside_days,236,estimated,e_origin,0.8375556773182695,51.09688505468056
full_macro,ae_relu_2,exclude_top1_downside_days,236,estimated,downside,-175115.8765162705,-2.8045235723848307
full_macro,ae_relu_2,exclude_top1_downside_days,236,estimated,btc_vol,606.1311809701816,1.1336737639543568
full_macro,ae_relu_2,exclude_top1_downside_days,236,estimated,account_ls,0.34949817310032977,0.1965365471530386
full_macro,ae_relu_2,exclude_top5_downside_days,232,estimated,e_origin,0.7124747487409924,43.46605405069325
full_macro,ae_relu_2,exclude_top5_downside_days,232,estimated,downside,-27099.567663400187,-0.4340062010675659
full_macro,ae_relu_2,exclude_top5_downside_days,232,estimated,btc_vol,71.63062981157361,0.1339739123516609
full_macro,ae_relu_2,exclude_top5_downside_days,232,estimated,account_ls,-1.357783960408531,-0.7635352396587934
full_macro,ae_tanh_1,Aug_Nov,152,estimated,e_origin,0.8076679398227173,50.872066424433704
full_macro,ae_tanh_1,Aug_Nov,152,estimated,downside,154972.0118027,2.4819146544955926
full_macro,ae_tanh_1,Aug_Nov,152,estimated,btc_vol,1120.1813978764615,2.0951244573981658
full_macro,ae_tanh_1,Aug_Nov,152,estimated,account_ls,0.3350159139518397,0.18839260413104555
full_macro,ae_tanh_1,Dec_Mar,85,insufficient,,,
