task,method,info,algorithm,q,contrast,block_days,n,delta,relative_pct,ci_low,ci_high
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,576,-0.00013742691733263396,-0.005063511063467952,-0.008901575704394612,0.008375199191882088
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,576,-0.00013742691733263396,-0.005063511063467952,-0.006878526629236571,0.006624176036123289
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,576,0.0095999200144753,0.7282176480986261,-0.010498687449309197,0.03326396974480342
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,576,0.0095999200144753,0.7282176480986261,-0.008542881272718711,0.03243387358300897
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,576,-0.010043613355462312,-0.3606001409879839,-0.036032351994409136,0.016764237766661486
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,576,-0.010043613355462312,-0.3606001409879839,-0.03637129560392061,0.016968658838135822
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,576,0.0,0.0,0.0,0.0
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,576,0.0,0.0,0.0,0.0
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,576,-0.00016320453631596128,-0.004320506231960487,-0.0020184186468303555,0.0021490954625886806
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,576,-0.00016320453631596128,-0.004320506231960487,-0.001886012900647768,0.001880919633654909
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,576,-0.02072883720144255,-1.228298711357756,-0.042661504862221256,0.0014854141677670238
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,576,-0.02072883720144255,-1.228298711357756,-0.03852761483121419,-0.0027698495164098316
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,576,-0.024535018241812496,-0.6634520756970879,-0.060959818901674866,0.012180623004994154
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,576,-0.024535018241812496,-0.6634520756970879,-0.062458882174054965,0.016696890133121447
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,576,-1.9148215035174547e-16,-1.042800608035858e-14,-4.726155368005793e-16,1.0426106288392109e-16
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,576,-1.9148215035174547e-16,-1.042800608035858e-14,-4.294233029965065e-16,7.500710971874343e-17
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,576,-0.00010421227578729823,-0.002685910850076076,-0.0034170544523304896,0.0028714034108303335
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,576,-0.00010421227578729823,-0.002685910850076076,-0.0022084127614184768,0.0019660402242287966
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,576,0.020710805715210265,1.0198408830108785,-0.0036089550663432504,0.04870452014108268
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,576,0.020710805715210265,1.0198408830108785,-0.000341968456879708,0.04463912386602858
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,576,-0.008509436461671618,-0.21517821444384985,-0.04332095144057579,0.02532060909506083
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,576,-0.008509436461671618,-0.21517821444384985,-0.040088583101641255,0.02719657967151401
